Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
5118462,01:25:18.462,m,[laugh],0,,,,,,0,,,,,,,
5122474,01:25:22.474,m,hey,0,,,,,,0,,,,,,,
5122882,01:25:22.882,m,can you not,0,,,,,,1,you,,,,,,
5123358,01:25:23.358,m,I don't like this way,1,way,,,,,2,i,this,,,,,
5126248,01:25:26.248,m,can we,0,,,,,,1,we,,,,,,
5126826,01:25:26.826,m,keep our,0,,,,,,1,our,,,,,,
5127472,01:25:27.472,m,stuff down here?,1,stuff,,,,,0,,,,,,,
5134816,01:25:34.816,m,wow wow wow wow wow wow wow,0,,,,,,0,,,,,,,
5156372,01:25:56.372,m,you wanna play with the blocks?,1,blocks,,,,,1,you,,,,,,
5158582,01:25:58.582,m,alright,0,,,,,,0,,,,,,,
5159942,01:25:59.942,m,oh what do we do first?,0,,,,,,1,we,,,,,,
5167558,01:26:07.558,m,you can do it,0,,,,,,2,you,it,,,,,
5171162,01:26:11.162,m,other direction,0,,,,,,0,,,,,,,
5172930,01:26:12.930,m,pull it towards you,0,,,,,,2,it,you,,,,,
5175548,01:26:15.548,m,towards you,0,,,,,,1,you,,,,,,
5179662,01:26:19.662,m,there we go,0,,,,,,1,we,,,,,,
5191222,01:26:31.222,m,good work,0,,,,,,0,,,,,,,
5204754,01:26:44.754,m,you got all of them,0,,,,,,2,you,them,,,,,
5236680,01:27:16.680,m,[laugh],0,,,,,,0,,,,,,,
5237802,01:27:17.802,m,giving a nice hug for big bear?,2,hug,bear,,,,0,,,,,,,
5244636,01:27:24.636,m,[laugh],0,,,,,,0,,,,,,,
5254700,01:27:34.700,m,do you wanna get up on the couch?,1,couch,,,,,1,you,,,,,,
5265070,01:27:45.70,m,Dada's still at work sweetheart,3,dada,work,sweetheart,,,0,,,,,,,
5272108,01:27:52.108,m,oh,0,,,,,,0,,,,,,,
5273638,01:27:53.638,m,no,0,,,,,,0,,,,,,,
5274080,01:27:54.80,m,that is not a toy,1,toy,,,,,1,that,,,,,,
5281730,01:28:01.730,m,come on,0,,,,,,0,,,,,,,
5293086,01:28:13.86,m,please do not sit there,0,,,,,,0,,,,,,,
5294854,01:28:14.854,m,please,0,,,,,,0,,,,,,,
5297030,01:28:17.30,m,do not sit there,0,,,,,,0,,,,,,,
5301450,01:28:21.450,m,mm mm mm,0,,,,,,0,,,,,,,
5307094,01:28:27.94,m,Kiran,1,kiran,,,,,0,,,,,,,
5312126,01:28:32.126,m,[laugh],0,,,,,,0,,,,,,,
5321986,01:28:41.986,m,hey,0,,,,,,0,,,,,,,
5322530,01:28:42.530,m,I do not like this game,1,game,,,,,2,i,this,,,,,
5324264,01:28:44.264,m,cus I don't want you you're gonna get a boo boo,1,booboo,,,,,2,i,you,,,,,
5329262,01:28:49.262,m,I don't want you to get a boo boo,1,booboo,,,,,2,i,you,,,,,
5335178,01:28:55.178,m,xxx,0,,,,,,0,,,,,,,
5351226,01:29:11.226,m,do you wanna play with your blocks?,1,blocks,,,,,2,you,your,,,,,
5354558,01:29:14.558,m,remember how we dumped all of the blocks out?,1,blocks,,,,,1,we,,,,,,
5357346,01:29:17.346,m,should we play with the blocks?,1,blocks,,,,,1,we,,,,,,
5364588,01:29:24.588,m,do you wanna roll,0,,,,,,1,you,,,,,,
5365370,01:29:25.370,m,that back and forth?,0,,,,,,1,that,,,,,,
5368056,01:29:28.56,m,yeah,0,,,,,,0,,,,,,,
5369076,01:29:29.76,m,okay,0,,,,,,0,,,,,,,
5392230,01:29:52.230,m,that's right,0,,,,,,0,,,,,,,
5392808,01:29:52.808,m,that has wheels,1,wheels,,,,,1,that,,,,,,
5403994,01:30:03.994,m,oh be careful,0,,,,,,0,,,,,,,
5405898,01:30:05.898,m,hey,0,,,,,,0,,,,,,,
5406306,01:30:06.306,m,be careful,0,,,,,,0,,,,,,,
5408346,01:30:08.346,m,hey you xxx that,0,,,,,,0,,,,,,,
5418750,01:30:18.750,m,yeah,0,,,,,,0,,,,,,,
5422218,01:30:22.218,m,Kiran,1,kiran,,,,,0,,,,,,,
5425040,01:30:25.40,m,Kiran,1,kiran,,,,,0,,,,,,,
5425652,01:30:25.652,m,hey,0,,,,,,0,,,,,,,
5426162,01:30:26.162,m,you are either gonna get hurt,0,,,,,,1,you,,,,,,
5426978,01:30:26.978,m,or you'll break that,0,,,,,,1,that,,,,,,
5428168,01:30:28.168,m,so please stop,0,,,,,,0,,,,,,,
5437042,01:30:37.42,m,hey,0,,,,,,0,,,,,,,
5439252,01:30:39.252,m,hey,0,,,,,,0,,,,,,,
5440612,01:30:40.612,m,you know you are not supposed to play with those,0,,,,,,3,you,you,those,,,,
5463868,01:31:03.868,m,you're getting a little angsty,0,,,,,,1,you,,,,,,
5466214,01:31:06.214,m,yeah,0,,,,,,0,,,,,,,
5468322,01:31:08.322,m,is it that time in the morning?,2,time,morning,,,,1,that,,,,,,
5471994,01:31:11.994,m,you are just getting xxx out?,0,,,,,,1,you,,,,,,
5483078,01:31:23.78,m,xxx,0,,,,,,0,,,,,,,
5490694,01:31:30.694,m,I know,0,,,,,,1,i,,,,,,
5491408,01:31:31.408,m,you're not play with that,0,,,,,,2,you,that,,,,,
5493210,01:31:33.210,m,mm mm,0,,,,,,0,,,,,,,
5494978,01:31:34.978,m,nope,0,,,,,,0,,,,,,,
5501540,01:31:41.540,m,but there's a lot of things you are allowed to play with,1,things,,,,,1,you,,,,,,
5508204,01:31:48.204,m,we're not gonna watch that right now,0,,,,,,2,we,that,,,,,
5521532,01:32:01.532,m,do you wanna listen to music?,1,music,,,,,1,you,,,,,,
5524592,01:32:04.592,m,I know you wanna watch,0,,,,,,2,i,you,,,,,
5526088,01:32:06.88,m,we'll watch,0,,,,,,1,we,,,,,,
5527006,01:32:07.6,m,later today,0,,,,,,0,,,,,,,
5527550,01:32:07.550,m,okay?,0,,,,,,0,,,,,,,
5528026,01:32:08.26,m,maybe after your nap,1,nap,,,,,1,your,,,,,,
5530848,01:32:10.848,m,okay?,0,,,,,,0,,,,,,,
5533330,01:32:13.330,m,yeah,0,,,,,,0,,,,,,,
5533568,01:32:13.568,m,after your nap,1,nap,,,,,1,your,,,,,,
5540844,01:32:20.844,m,sweetheart,1,sweetheart,,,,,0,,,,,,,
5542442,01:32:22.442,m,we're not gonna watch that right now,0,,,,,,2,we,that,,,,,
5555090,01:32:35.90,m,I know sweetheart,1,sweetheart,,,,,1,i,,,,,,
5557028,01:32:37.28,m,we're not gonna watch that right now,0,,,,,,2,we,that,,,,,
5558082,01:32:38.82,m,okay?,0,,,,,,0,,,,,,,
5573178,01:32:53.178,m,wow,0,,,,,,0,,,,,,,
5573960,01:32:53.960,m,you turned it on,0,,,,,,2,you,it,,,,,
5579876,01:32:59.876,m,and now off,0,,,,,,0,,,,,,,
5610748,01:33:30.748,m,oh Kiran,1,kiran,,,,,0,,,,,,,
5620370,01:33:40.370,m,oh,0,,,,,,0,,,,,,,
5620642,01:33:40.642,m,you turned on the AC,1,ac,,,,,1,you,,,,,,
5623464,01:33:43.464,m,we're gonna turn off,0,,,,,,1,we,,,,,,
5624484,01:33:44.484,m,cus you know what?,0,,,,,,1,you,,,,,,
5625504,01:33:45.504,m,we have the windows open,1,windows,,,,,1,we,,,,,,
5627476,01:33:47.476,m,let me see the temperature,1,temperature,,,,,1,me,,,,,,
5629448,01:33:49.448,m,um,0,,,,,,0,,,,,,,
5629924,01:33:49.924,m,actually,0,,,,,,0,,,,,,,
5630468,01:33:50.468,m,it's only getting hotter,0,,,,,,1,it,,,,,,
5631522,01:33:51.522,m,so you know what?,0,,,,,,1,you,,,,,,
5633086,01:33:53.86,m,let's,0,,,,,,0,,,,,,,
5633392,01:33:53.392,m,why don't we close the windows?,1,windows,,,,,1,we,,,,,,
5634922,01:33:54.922,m,and then put the AC on,1,ac,,,,,0,,,,,,,
5637132,01:33:57.132,m,okay?,0,,,,,,0,,,,,,,
5641178,01:34:01.178,m,hey,0,,,,,,0,,,,,,,
5642878,01:34:02.878,m,you have to wait,0,,,,,,1,you,,,,,,
5645394,01:34:05.394,m,okay?,0,,,,,,0,,,,,,,
5646958,01:34:06.958,m,can you be,0,,,,,,1,you,,,,,,
5647978,01:34:07.978,m,patient?,0,,,,,,0,,,,,,,
5650664,01:34:10.664,m,alright we're closing the windows now,1,windows,,,,,1,we,,,,,,
5652602,01:34:12.602,m,okay?,0,,,,,,0,,,,,,,
5654234,01:34:14.234,m,so,0,,,,,,0,,,,,,,
5654302,01:34:14.302,m,that's one,1,one,,,,,1,that,,,,,,
5666100,01:34:26.100,m,two,0,,,,,,0,,,,,,,
5677626,01:34:37.626,m,three,0,,,,,,0,,,,,,,
5687146,01:34:47.146,m,and that's it,0,,,,,,2,that,it,,,,,
5688540,01:34:48.540,m,okay now we can turn the air conditioning on,1,airconditioning,,,,,1,we,,,,,,
5692314,01:34:52.314,m,okay?,0,,,,,,0,,,,,,,
5703806,01:35:03.806,m,do you wanna turn it on?,0,,,,,,2,you,it,,,,,
5706288,01:35:06.288,m,okay,0,,,,,,0,,,,,,,
5706662,01:35:06.662,m,it's the red button,1,button,,,,,1,it,,,,,,
5708396,01:35:08.396,m,can you press the red button?,1,button,,,,,1,you,,,,,,
5710538,01:35:10.538,m,it's this one,1,one,,,,,2,it,this,,,,,
5713666,01:35:13.666,m,you're gonna you have to press it really hard,0,,,,,,2,you,you,it,,,,
5715672,01:35:15.672,m,just the red one,1,one,,,,,0,,,,,,,
5717610,01:35:17.610,m,here,0,,,,,,0,,,,,,,
5717882,01:35:17.882,m,let's press it together,0,,,,,,1,it,,,,,,
5718834,01:35:18.834,m,okay?,0,,,,,,0,,,,,,,
5726756,01:35:26.756,m,you did it,0,,,,,,2,you,it,,,,,
5727708,01:35:27.708,m,give me five,0,,,,,,1,me,,,,,,
5729306,01:35:29.306,m,yay,0,,,,,,0,,,,,,,
5730292,01:35:30.292,m,oh wait,0,,,,,,0,,,,,,,
5732026,01:35:32.26,m,there,0,,,,,,0,,,,,,,
5739132,01:35:39.132,m,we did it,0,,,,,,2,motherandchild,,,,,,
5742362,01:35:42.362,m,[laugh],0,,,,,,0,,,,,,,
5744504,01:35:44.504,m,yay,0,,,,,,0,,,,,,,
5749536,01:35:49.536,m,[laugh],0,,,,,,0,,,,,,,
5754976,01:35:54.976,m,would you wanna read some books?,1,books,,,,,1,you,,,,,,
5757288,01:35:57.288,m,we got some books here to read,1,books,,,,,1,we,,,,,,
5760382,01:36:00.382,m,do you wanna read,0,,,,,,1,you,,,,,,
5762728,01:36:02.728,m,oh good night New Hampshire,2,night,newhampshire,,,,0,,,,,,,
5765040,01:36:05.40,m,one of these favorite books,2,one,books,,,,1,these,,,,,,
5767420,01:36:07.420,m,yeah,0,,,,,,0,,,,,,,
5773540,01:36:13.540,m,oh you wanna sit on this couch,1,couch,,,,,2,you,this,,,,,
5782822,01:36:22.822,m,are you sure you wanna read that one?,1,one,,,,,3,you,you,that,,,,
5784522,01:36:24.522,m,not any of the other ones?,1,ones,,,,,0,,,,,,,
5792002,01:36:32.2,m,this one?,1,one,,,,,1,this,,,,,,
5794994,01:36:34.994,m,okay,0,,,,,,0,,,,,,,
5966660,01:39:26.660,m,are you getting hungry?,0,,,,,,1,you,,,,,,
5969108,01:39:29.108,m,it's almost lunch time,1,lunch,,,,,0,,,,,,,
5970400,01:39:30.400,m,but not quite,0,,,,,,0,,,,,,,
5971624,01:39:31.624,m,can you wait a little bit longer?,0,,,,,,1,you,,,,,,
5974684,01:39:34.684,m,yeah,0,,,,,,0,,,,,,,
6040950,01:40:40.950,m,hey Kiran,1,kiran,,,,,0,,,,,,,
6041392,01:40:41.392,m,I'm gonna go to the bathroom,1,bathroom,,,,,1,i,,,,,,
6042344,01:40:42.344,m,I'll be right back,0,,,,,,1,i,,,,,,
6043160,01:40:43.160,m,okay?,0,,,,,,0,,,,,,,
6047512,01:40:47.512,m,Kiran you can wait out here,1,kiran,,,,,1,you,,,,,,
6049076,01:40:49.76,m,it's okay,0,,,,,,0,,,,,,,
6052816,01:40:52.816,m,do you wanna,0,,,,,,1,you,,,,,,
6053462,01:40:53.462,m,do you wanna come with me and sit on the potty?,1,potty,,,,,2,you,me,,,,,
6055774,01:40:55.774,m,okay,0,,,,,,0,,,,,,,
6076276,01:41:16.276,m,you get a lot of xxx?,0,,,,,,1,you,,,,,,
6154884,01:42:34.884,m,it's okay sweetheart,1,sweetheart,,,,,0,,,,,,,
6156720,01:42:36.720,m,okay,0,,,,,,0,,,,,,,
6157332,01:42:37.332,m,hold on,0,,,,,,0,,,,,,,
6191876,01:43:11.876,m,xxx the page we were on?,1,page,,,,,1,we,,,,,,
6194154,01:43:14.154,m,should we keep going?,0,,,,,,1,we,,,,,,
6247432,01:44:07.432,m,you wanna read this again?,0,,,,,,2,you,this,,,,,
6306014,01:45:06.14,m,do you wanna read little blue track?,1,track,,,,,1,you,,,,,,
6309040,01:45:09.40,m,bye bye,0,,,,,,0,,,,,,,
6309720,01:45:09.720,m,okay,0,,,,,,0,,,,,,,
6310944,01:45:10.944,m,no you wanna keep reading,0,,,,,,1,you,,,,,,
6312100,01:45:12.100,m,this book?,1,book,,,,,1,this,,,,,,
6313562,01:45:13.562,m,okay,0,,,,,,0,,,,,,,
6343856,01:45:43.856,m,what were you doing?,0,,,,,,1,you,,,,,,
6346406,01:45:46.406,m,what did you do in there?,0,,,,,,1,you,,,,,,
6350860,01:45:50.860,m,you just want to say hi to your chest?,1,chest,,,,,2,you,your,,,,,
6354226,01:45:54.226,m,yeah,0,,,,,,0,,,,,,,
6356028,01:45:56.28,m,[laugh],0,,,,,,0,,,,,,,
6367724,01:46:07.724,m,yeah,0,,,,,,0,,,,,,,
6368336,01:46:08.336,m,you're putting your hand on your chest?,2,hand,chest,,,,3,you,your,your,,,,
6370988,01:46:10.988,m,yeah,0,,,,,,0,,,,,,,
6376360,01:46:16.360,m,do you like to eat apples?,1,apples,,,,,1,you,,,,,,
6409238,01:46:49.238,m,should we read,0,,,,,,1,we,,,,,,
6409986,01:46:49.986,m,little blue track?,1,track,,,,,0,,,,,,,
6416446,01:46:56.446,m,that's right,0,,,,,,0,,,,,,,
6416888,01:46:56.888,m,they have wheels,1,wheels,,,,,1,they,,,,,,
6421852,01:47:01.852,m,turn,0,,,,,,0,,,,,,,
6480740,01:48:00.740,m,you wanna find,0,,,,,,1,you,,,,,,
6481318,01:48:01.318,m,you wanna find the tracktor again?,1,tractor,,,,,1,you,,,,,,
6490396,01:48:10.396,m,wheel,1,wheel,,,,,0,,,,,,,
6490804,01:48:10.804,m,it's you are right,0,,,,,,1,you,,,,,,
6494476,01:48:14.476,m,yeah,0,,,,,,0,,,,,,,
6495156,01:48:15.156,m,is that exciting?,0,,,,,,0,,,,,,,
6496720,01:48:16.720,m,yeah,0,,,,,,0,,,,,,,
6524566,01:48:44.566,m,indoor voice,1,voice,,,,,0,,,,,,,
6525450,01:48:45.450,m,indoor voice,1,voice,,,,,0,,,,,,,
6602936,01:50:02.936,m,and you have a big bear,1,bear,,,,,1,you,,,,,,
6604126,01:50:04.126,m,over there,0,,,,,,0,,,,,,,
6605962,01:50:05.962,m,that's right,0,,,,,,0,,,,,,,
6617624,01:50:17.624,m,do you wear dipers too?,1,diapers,,,,,1,you,,,,,,
6647068,01:50:47.68,m,where did you go?,0,,,,,,1,you,,,,,,
6654242,01:50:54.242,m,oh,0,,,,,,0,,,,,,,
6655024,01:50:55.24,m,there he is,0,,,,,,1,he,,,,,,
6659308,01:50:59.308,m,oh,0,,,,,,0,,,,,,,
6660158,01:51:00.158,m,where did you go?,0,,,,,,1,you,,,,,,
6662708,01:51:02.708,m,[gasp],0,,,,,,0,,,,,,,
6663830,01:51:03.830,m,hi,0,,,,,,0,,,,,,,
6669338,01:51:09.338,m,where is Kiran?,1,kiran,,,,,0,,,,,,,
6672092,01:51:12.92,m,where is he?,0,,,,,,1,he,,,,,,
6673860,01:51:13.860,m,[gasp],0,,,,,,0,,,,,,,
6674574,01:51:14.574,m,there he is,0,,,,,,1,he,,,,,,
6686032,01:51:26.32,m,xxx what?,0,,,,,,0,,,,,,,
6695178,01:51:35.178,m,do you wanna,0,,,,,,1,you,,,,,,
6696402,01:51:36.402,m,read more of this?,0,,,,,,1,this,,,,,,
6698714,01:51:38.714,m,okay,0,,,,,,0,,,,,,,
6699428,01:51:39.428,m,should we go back to where we were?,0,,,,,,2,we,we,,,,,
6784734,01:53:04.734,m,hey sweetheart,1,sweetheart,,,,,0,,,,,,,
6785380,01:53:05.380,m,I'm gonna get a little drink of  water,2,drink,water,,,,1,i,,,,,,
6786570,01:53:06.570,m,okay?,0,,,,,,0,,,,,,,
6787182,01:53:07.182,m,I'll be right back,0,,,,,,1,i,,,,,,
6816048,01:53:36.48,m,you wanna keep reading?,0,,,,,,1,you,,,,,,
6819006,01:53:39.6,m,oh you want some water too?,1,water,,,,,1,you,,,,,,
6820570,01:53:40.570,m,okay,0,,,,,,0,,,,,,,
6821182,01:53:41.182,m,let's go,0,,,,,,0,,,,,,,
6826418,01:53:46.418,m,[laugh],0,,,,,,0,,,,,,,
6841548,01:54:01.548,m,sweetheart,1,sweetheart,,,,,0,,,,,,,
6841956,01:54:01.956,m,do you want some water?,1,water,,,,,1,you,,,,,,
6923216,01:55:23.216,m,do you want to play with the puppet?,1,puppet,,,,,1,you,,,,,,
6935354,01:55:35.354,m,no,0,,,,,,0,,,,,,,
6935558,01:55:35.558,m,you got it all,0,,,,,,2,you,it,,,,,
6936986,01:55:36.986,m,you wanna play with the puppets?,1,puppets,,,,,1,you,,,,,,
7028174,01:57:08.174,m,okay,0,,,,,,0,,,,,,,
7028786,01:57:08.786,m,put the top on,1,top,,,,,0,,,,,,,
7077508,01:57:57.508,m,ring,1,ring,,,,,0,,,,,,,
7078392,01:57:58.392,m,that's right,0,,,,,,0,,,,,,,
7079480,01:57:59.480,m,and what color is it?,1,color,,,,,1,it,,,,,,
7081452,01:58:01.452,m,that's right,0,,,,,,0,,,,,,,
7089272,01:58:09.272,m,[laugh],0,,,,,,0,,,,,,,
7091108,01:58:11.108,m,[laugh],0,,,,,,0,,,,,,,
7091584,01:58:11.584,m,hey,0,,,,,,0,,,,,,,
7092128,01:58:12.128,m,try not to do that,0,,,,,,0,,,,,,,
7093148,01:58:13.148,m,okay?,0,,,,,,0,,,,,,,
7094168,01:58:14.168,m,can you try not to do that?,0,,,,,,1,you,,,,,,
7096004,01:58:16.4,m,[laugh],0,,,,,,0,,,,,,,
7107598,01:58:27.598,m,huh,0,,,,,,0,,,,,,,
7110658,01:58:30.658,m,yeah,0,,,,,,0,,,,,,,
7111440,01:58:31.440,m,xxx,0,,,,,,0,,,,,,,
7154484,01:59:14.484,m,hey sweetheart,1,sweetheart,,,,,0,,,,,,,
7205314,02:00:05.314,m,did you get hungry?,0,,,,,,1,you,,,,,,
7207388,02:00:07.388,m,just a little longer until lunch time,1,lunchtime,,,,,0,,,,,,,
7209326,02:00:09.326,m,I promise,0,,,,,,1,i,,,,,,
7210482,02:00:10.482,m,okay?,0,,,,,,0,,,,,,,
7226292,02:00:26.292,m,[laugh],0,,,,,,0,,,,,,,
7231222,02:00:31.222,m,you can watch,0,,,,,,1,you,,,,,,
