"Order","ID","Utterance","Feature"
15,61,"        and I have Tonka Joe and Tonka Town.","NA"
15,61,"        Tonka Town is just Tonka Tonka trucks and Tonka buildings.","NA"
15,61,"        but Tonka Joe is different (be)cause it's all just the real thing.","NA"
15,61,"        it's Tonka Joe who can talk.","NA"
15,61,"        and it's plain buildings that don't talk.","NA"
15,61,"        and <vehicles> [?] that don't talk.","NA"
15,61,"        HM, well, you better watch out for too big of a wave or a shark.","F+I"
15,61,"        because sharks can come right up and gotcha.","F+I"
15,61,"        like xxx.","NA"
15,61,"        (be)cause they (be)cause when there's a shark coming(g) for ya you","F"
15,61,"        and SW- and surf right away and jump onto the shore (be)cause share + ...","F"
15,61,"        (be)cause then xxx.","NA"
15,61,"        and some divers bring blasters along and then blast the shark down.","F"
15,61,"        that's attacking them.","F"
15,61,"        first name who's in my school still once brought us a book about that.","NA"
15,61,"        and and he said that that divers trying to shoot the shark.","NA"
15,61,"        and then I came over and I heard that and looked at the shooter.","NA"
15,61,"        and looked +...","NA"
15,61,"        and and Darth Vader's army who's really Anakin have blasters like","NA"
15,61,"this with a line handle and a line [ for the blasting part].","NA"
15,61,"        then they pull this back and &=makes:shooting_noises.","NA"
15,61,"        and guess what.","NA"
15,61,"        so Han Solo and and Luke who was who was the one who was going to,","NA"
15,61,"who in the last one of Luke Skywalker was bat- was battling Darth","NA"
15,61,"Vader.","NA"
15,61,"        and he blew up the bu- the Darth Sidious in the in the Death Star.","NA"
15,61,"        and +...","NA"
15,61,"        a picture.","P"
15,61,"        uh it's of a farmer who's a girl.","L+P"
15,61,"        who's carrying a basket of all of tomatoes, carrots and, pumpkin.","P"
15,61,"        Indian Corn.","L"
15,61,"        I saw that in the xxx with toys on the side.","I"
15,61,"        yeah but guess what.","NA"
15,61,"        we were looking(g) for kids' shoes.","I"
15,61,"        and Mom said the kids' shoes were way in the back.","I"
15,61,"        that's where the men's shoes were.","I"
15,61,"        Indian corn is for Indians.","F+L"
15,61,"        and just to mention Indians use bow and arrow and blasters.","NA"
15,61,"        blasters and sometimes guns.","NA"
15,61,"        that um have this big rubber thing at the back and and have the line","NA"
15,61,"        uh Indian Corn uh once we were making(g) foods for the birds and","I+L"
15,61,"        and we had Indian corn and plain corn.","I+L"
15,61,"        but plain corn was easier (be)cause then you could just kinda pull","I+T"
15,61,"        and then some, and it if wasn't you could just pick it off with a","I"
15,61,"        yeah but the Indian corn was the hardest because of these lines.","I+L"
15,61,"        (be)cause they were some getting in the way some.","I"
15,61,"        HM, and Indian corn is much the same color as our corn but it has","L+T+P"
15,61,"        look at this one.","NA"
15,61,"        see it's all different colors?","P"
15,61,"        that's pretty neat about, that's what's neat about Indian corn.","I+L"
15,61,"        and Indian corn is about this long because of these up here.","P+L"
15,61,"        kind of like this big.","P"
15,61,"        and like, I'm trying to think of what else I know.","I"
15,61,"        Indians corn they do not, Indian corn you can never cut this off the top.","F+L"
15,61,"        that will kill the Indian corn.","F+L"
15,61,"        and then it won't taste so well.","I"
15,61,"        but if you chop down an Indian corn tree it will never grow again.","F+L"
15,61,"        ever.","NA"
15,61,"        because trees only-only can spend their life once.","F"
15,61,"        I know that because we never replanted our trees that died.","I"
15,61,"        (be)cause first name had to cut (the)em down.","I"
15,61,"        since they were dying.","I"
15,61,"        but that was okay (be)cause then we didn't, (be)cause (be)cause they","I"
15,61,"        king.","L"
15,61,"        uh he wears a nice neat crown.","P"
15,61,"        and guess what.","NA"
15,61,"        I have a new Dora called Dora Dance to the [Rescue].","NA"
15,61,"        to rescue Swiper from in the bottles so when he so when Swiper the fox got dancing elves out of the magic bottle Swiper went in.","NA"
15,61,"        uh a king has a c- lives in a castle.","F+L"
15,61,"        and he has knights that battle dragons.","F"
15,61,"        so dragons do not battle kings.","F+L"
15,61,"        because kings do not battle.","F+L"
15,61,"        but, strong magic kings do.","F+L"
15,61,"        because they have, magic kings can battle dragons because magic kings have magical power.","F+L"
15,61,"        and then Harry Potter +...","NA"
15,61,"        harry Potter's a wizard but guess what.","NA"
15,61,"        harry Potter has to live with the Dursy- [Dursley's].","NA"
15,61,"        because guess what.","NA"
15,61,"        Voldemort killed Harry Potter's parents.","NA"
15,61,"        and now we didn't find the <wand> [?] when they killed his [parents].","NA"
15,61,"        we have to look at watch all of them to see how he killed his parents.","NA"
15,61,"        that's how we can find it.","NA"
15,61,"        frog.","L"
15,61,"        uh, some frogs, some of them are invisible.","F+L"
15,61,"        they can't see when they're on something that's the same color.","F"
15,61,"        that's a different color.","F"
15,61,"        then they turn that color.","F"
15,61,"        then that's how the, we can't see them.","F"
15,61,"        there's two words to say invisible.","NA"
15,61,"        invisible and camouflage.","NA"
15,61,"        camouflage is another quo-way how to say invisible.","NA"
15,61,"        because it turns invisible kind of like camouflage.","NA"
15,61,"        uh about how it kind of hops on to Lilly pads and swims and swims for a longer time.","F"
15,61,"        instead of just jumping(g) and jumping(g) like fish do.","F+T"
15,61,"        fish just jump and then swim then jump then swim then jump then swim.","NA"
15,61,"        kind of like that.","NA"
15,61,"        yeah but sharks just only swim.","NA"
15,61,"        and they tell you when aha- and people know when sharks are coming","NA"
15,61,"        that and and teeth crunching noises.","NA"
15,61,"        chasing, it sounds like something's chasing after fish.","NA"
15,61,"        and it sounds like a shark.","NA"
15,61,"        you wouldn't want to play with a shark or a crab or jellyfish.","NA"
15,61,"        those are seminars [?] of people.","NA"
15,61,"        and fish.","NA"
15,61,"        because they can really hurt you.","NA"
15,61,"        they really hurt you.","NA"
15,61,"        but crabs and jelly fish and sharks are all all attack people.","NA"
15,61,"        if it's a jellyfish attack you'll have to go, swim over it and then swim over big rocks.","NA"
15,61,"        because they can sting you.","NA"
15,61,"        sting ow.","NA"
15,61,"        kind of like girl mosquitoes.","NA"
15,61,"        but boy mosquitoes are nice.","NA"
15,61,"        s +...","NA"
15,61,"        snake.","L"
15,61,"        uh well that's neat.","I"
15,61,"        how it's fat there.","P"
15,61,"        about about how it's white and orange with the black little stripes,","P"
15,61,"        but over here it's really little.","P"
15,61,"        and and the noise it makes is &=makes:hissing_noise.","F"
15,61,"        rhymes with see because it has part of the some name.","F"
15,61,"                [per] +...","NA"
15,61,"        a big pretzel.","P+L"
15,61,"        kind of tied up.","P"
15,61,"        it has these of little points.","P"
15,61,"        and you can eat            [it].","F"
15,61,"        that's a police woman.","L"
15,61,"        a police woman drives a police car or a police van.","P+L"
15,61,"        or a police SUV, okay?","F"
15,61,"        they use                   [guns].","F"
15,61,"        and bats to wack things.","F"
15,61,"        and they wear-xxx radio and their flashlights.","P"
15,61,"        and cameras [sometimes].","F"
15,61,"        a pie.","L"
15,61,"        these are neat pies (be)cause they have these, lines across.","I+P+L"
15,61,"        um you eat a pie.","F+L"
15,61,"        I wonder what kind of pie that is.","T+L"
15,61,"        me neither.","NA"
15,61,"        I think I know if that that stuff.","I"
15,61,"        I wasn't looking for they +...","NA"
15,61,"        I think it's a jelly pie.","I+T+L"
15,61,"        that would taste good.","I"
15,61,"        uh you can eat it.","F"
15,61,"        uh it's called, it's a owl.","L"
15,61,"        and owls are nocturnal.","F+L"
15,61,"        they come out at night.","F"
15,61,"        they go hew-hew [= owl sounds].","F"
15,61,"        the next one is a big, [guy after the bunny].","P"
15,61,"        and it makes a an owl nest.","F"
15,61,"        kind of like squirrels and birds.","T"
15,61,"        a bird nest.","NA"
15,61,"        and squirrel nested kind of, have the same name nest.","T"
15,61,"        because they're both the same (be)cause they have nest.","T"
15,61,"        uh it has sharp claws, [see]?","P"
15,61,"        a bunny.","L"
15,61,"        uh about- a bunny hops and he has long hands.","F+L"
15,61,"        and it eat carrots.","F"
15,61,"        and it has a little tail.","P"
15,61,"        and big ears.","P"
15,61,"        and whiskers.","P"
15,61,"        and xxx.","NA"
15,61,"        and I think the +...","NA"
15,61,"        a man.","L"
15,61,"        uh he has weights behind him.","P"
15,61,"        and right now he doesn't have weights in his hand.","P"
15,61,"        he's do, this over his head like [like that].","P"
15,61,"        (o)quay like that.","NA"
15,61,"        uh it's a strong man.","L"
15,61,"        look at his muscles going just like that.","P"
15,61,"        and he just has half on to make people think he's tough.","F"
16,56,"        a snake.","L"
16,56,"        um snakes slither around along the ground.","F+L"
16,56,"        um, um and they're really um, like and they're really like slimy and um very gooey and yucky from the mud.","F+I"
16,56,"        and stuff like that.","NA"
16,56,"        that's all I know about fro-about um snakes.","I+L"
16,56,"        a person surfing.","L+P"
16,56,"        um surf you surf in the um on the bra- at the beach.","F+L"
16,56,"        and um when it's really hot in the summer.","F"
16,56,"        and you, and you hold your arms out and then on your surfboard.","P"
16,56,"        nothing.","NA"
16,56,"        corn.","L"
16,56,"        um you eat corn on Thanksgiving.","F+L"
16,56,"        and corn muffins, that's what we had today at preschool.","I+L+T"
16,56,"        no that's all I know, about corn.","I+L"
16,56,"        a pretzel.","L"
16,56,"        I don't know +...","I"
16,56,"        the only thing I know about pretzels is that you eat them.","F+L"
16,56,"        no I just, that's the only thing I know about [pretzels].","I+L"
16,56,"        an owl.","L"
16,56,"        I don't want to tell you anything about owls.","I+L"
16,56,"        nothing.","NA"
16,56,"        a frog.","L"
16,56,"        um frogs hop.","F+L"
16,56,"        and I can jump like a frog &=hops:like_frog.","I+F+L"
16,56,"        and I can say [rabbit]t the same time.","I+P+L"
16,56,"        &=hops rabbit &=hops rabbit.","NA"
16,56,"        I have um a book where that you open up that it can uncle.","NA"
16,56,"        it's a white one like this one.","NA"
16,56,"        I don't want to tell you.","I"
16,56,"        a king or a queen.","L+T"
16,56,"        nothing.","NA"
16,56,"        nothing.","NA"
16,56,"        milk.","L"
16,56,"        you drink milk at a table for breakfast.","F+L"
16,56,"        and lunch and dinner.","F"
16,56,"        nothing left.","NA"
16,56,"        that's the only thing I know about milk.","I+L"
16,56,"        a strawberry.","L"
16,56,"        you eat strawberries.","F+L"
16,56,"        nothing.","NA"
16,56,"        nothing.","NA"
16,56,"        I don't was-that's the only thing I know about strawberries.","I+L"
16,56,"        a police officer.","L"
16,56,"        police officers make sure cars don't run into any other cars.","F+L"
16,56,"        pie.","L"
16,56,"        I don't want to tell you any more.","I"
16,56,"        um you eat pie for dessert.","F+L"
16,56,"        I had chocolate pie today after um I had after um for dessert after um the feast.","I+L"
16,56,"        nothing.","NA"
16,56,"        uh a circus [?] strong man.","L"
16,56,"        nothing.","NA"
16,56,"        um and, um circus [?] strongman hold up this bell-bar.","L+P"
16,56,"        for in order for them to be strong.","F"
16,56,"        I'm opening a pizza box.","NA"
16,56,"        an old, an old pizza box.","NA"
16,56,"        but some treasure's in.","NA"
16,56,"        I'm spying in it right now.","NA"
16,56,"        it's it's a maid.","L"
16,56,"        it's a farmer-a f-maid farmer.","L"
16,56,"        I'm I'm spying her in my her in my telescope.","I"
16,56,"        can you see me?","NA"
16,56,"        you look really small.","NA"
16,56,"        uh farmers plant stuff.","F+L"
16,56,"        and so do maids.","T"
16,56,"        and maids go out and pick their own food.","T"
16,56,"        and farmers grow their own food and then pick them.","F+L"
16,56,"        that's all I know, about everything.","I"
16,56,"        that's all I +...","NA"
16,56,"        a lion.","L"
16,56,"        it's a lion.","L"
16,56,"        it's a lion.","L"
16,56,"        um lions roar at the zoo.","F+L"
16,56,"        an [?] +...","NA"
16,56,"        no.","NA"
16,56,"        excuse me.","NA"
16,56,"        no.","NA"
16,56,"        nothing more.","NA"
16,56,"        a rabbit.","L"
16,56,"        and rabbits hop.","F+L"
16,56,"        um nothing.","NA"
16,56,"        no.","NA"
17,70,"        a clown.","L"
17,70,"        uh he wears clothes.","P"
17,70,"        and he's funny.","F"
17,70,"        um, he likes to give people presents.","F"
17,70,"        a witch.","L"
17,70,"        um, she has a cat.","F"
17,70,"        and she has a broom to fly on.","P"
17,70,"        and, she she's a spooky girl.","F"
17,70,"        no.","NA"
17,70,"        a lobster.","L"
17,70,"        um it has, punchers, to grab people.","P+F"
17,70,"        and, this is his whole tummy.","P"
17,70,"        and these, is his nose.","P"
17,70,"        that's it.","NA"
17,70,"        a penguin.","L"
17,70,"        it has a beak.","P"
17,70,"        and eyes.","P"
17,70,"        it has, wings.","P"
17,70,"        and feet.","P"
17,70,"        mm, I don't know what this is.","I"
17,70,"        uh, he's uh getting on.","F"
17,70,"        and he, he, and he's the engine.","L"
17,70,"        and, he drives the train.","F"
17,70,"        a cake.","L"
17,70,"        a cake.","L"
17,70,"        um, it has chocolate and vanilla.","P"
17,70,"        a horse.","L"
17,70,"        and it has legs, and a tail.","P"
17,70,"        and a face.","P"
17,70,"        this is cereal.","L"
17,70,"        it has almond in it.","P"
17,70,"        this is popcorn.","L"
17,70,"        and this is the popcorn and that's the bowl.","L"
17,70,"        the next one is a alligator.","L"
17,70,"        he has smashing teeth.","P"
17,70,"        um this is broccoli.","L"
17,70,"        a football player.","L"
17,70,"        he has a football.","P"
17,70,"        and he, and maybe he will win.","F"
17,70,"        a teacher.","L"
17,70,"        she teaches kids.","F"
17,70,"        um this is a orange.","L"
17,70,"        this is the stem.","P"
17,70,"        um this is a orange.","L"
17,70,"        and this is the stem I told you.","P+I"
17,70,"        a elephant.","L"
17,70,"        and this is his big trunk.","P"
17,70,"        his nose.","P"
17,70,"        and he eats with this.","F"
17,70,"        and these are his legs.","P"
17,70,"        that's his [ear].","P"
17,70,"        that's it.","NA"
18,63,"        a police.","L"
18,63,"        I don't, HM.","NA"
18,63,"        I don't know what that, what he is.","I"
18,63,"        even, if it's a police.","L"
18,63,"        maybe it's a police officer.","L"
18,63,"        maybe he's flying in an airplane.","P"
18,63,"        HM mm-mm [= no].","NA"
18,63,"        a football player.","L"
18,63,"        uh she's playing football.","P"
18,63,"        um she's she she has she she has the football in her hands.","P"
18,63,"        an elephant.","L"
18,63,"        he has a long trunk and some tusks.","P"
18,63,"        it has a she she has he has big they have long ears.","P"
18,63,"        mm-HM.","NA"
18,63,"        a scorpion.","T"
18,63,"        a lobster.","L"
18,63,"        I have a insect and it's called a scorpion.","T+I"
18,63,"        and it's not alive.","P"
18,63,"        I got it from a birthday party.","I"
18,63,"        and his name was Firstname and he's turning five.","NA"
18,63,"        he lives next door too.","NA"
18,63,"        they live one mile, they live uh zero miles from my house.","NA"
18,63,"        and he and xxx.","NA"
18,63,"        and he and and he was having a jungle party party.","NA"
18,63,"        and you know what kind of birthday cake he had?","NA"
18,63,"        a crocodile one.","I+T"
18,63,"        everybody got one piece and and it had eyes.","NA"
18,63,"        and it had gumdrops.","NA"
18,63,"        and I got some with the gumdrops.","NA"
18,63,"        gumdrops.","NA"
18,63,"        and one time me Firstname and Firstname made a, that's that my bigger sister.","NA"
18,63,"        and and she's eight.","NA"
18,63,"        and once one time we when I was three and now I'm four ⌈um huh we made a ginger bread house⌉.","NA"
18,63,"        and and for a minute we ate it.","NA"
18,63,"        and we put some drew-some gumdrops on it to make it taste good.","NA"
18,63,"        and we also ate the gingerbread.","NA"
18,63,"        uh it has punchers.","P"
18,63,"        it has antennas.","P"
18,63,"        I don't know.","I"
18,63,"        mm noodles.","T"
18,63,"        I have a very big cough today.","NA"
18,63,"        I had it for a couple of weeks.","NA"
18,63,"        and in the night my dad my dad tried to give me some medicine ⌈ to help me not cough⌉.","NA"
18,63,"        it has a lot of stuff inside it.","P"
18,63,"        it's in a bowl.","P"
18,63,"        a funny person.","I+T"
18,63,"        and I have batman shoes and I have, but they don't light up.","NA"
18,63,"        and I have some Buzz Lightyear ones.","NA"
18,63,"        and they have Buzz Lightyear on them.","NA"
18,63,"        and a rocket.","NA"
18,63,"        and um those ones light up.","NA"
18,63,"        HM he he kind he kind of looks like a clown.","L"
18,63,"        that juggles.","F"
18,63,"        my dad can juggle with two apples.","I+F"
18,63,"        HM he- jugglers look kind of funny.","F+I"
18,63,"        and they juggle a lot.","F"
18,63,"        an alligator.","L"
18,63,"        well he has sharp teeth and he's kind of scary.","P+I"
18,63,"        uh um he I know that they have long tails.","I+P"
18,63,"        and his tail is almost like this long.","P"
18,63,"        a baby horse.","L"
18,63,"        he has a little tail.","P"
18,63,"        he always says that.","NA"
18,63,"        uh it has eyes.","P"
18,63,"        clip clop-clip clops.","P"
18,63,"        that's what I call those xxx things clip clops [= horse's feet].","P"
18,63,"        clip clops &=uses:feet_demonstrate [= like horse].","P"
18,63,"        uh cereal.","L"
18,63,"        um, has um, it doesn't have milk in it.","F+P"
18,63,"        or maybe it's just maybe there's too much cereal and it's blocking it, ⌈ from showing⌉.","I+P+L"
18,63,"        it's in a bowl.","P"
18,63,"        a piece of cake.","P+L"
18,63,"        it has frosting on it.","P"
18,63,"        that's my best part.","I"
18,63,"        frosting.","P"
18,63,"        and for my four birthday I-I had an Incredibles birthday.","I"
18,63,"        and I have a Incredibles movie and it's kind of long.","NA"
18,63,"        and it's not just for kids like me.","NA"
18,63,"        and and one time and we and I were watching Batman like for to for thirty million times.","NA"
18,63,"        HM it has a lot of cake.","P+L"
18,63,"        a lot of frosting I mean.","P"
18,63,"        mm mm.","NA"
18,63,"        a teacher.","L"
18,63,"        um she's writing with some chalk.","P"
18,63,"        HM, he always says that.","NA"
18,63,"        uh she's wear-she's looking, she's holding a book.","P"
18,63,"        mm-HM [= filler].","NA"
18,63,"        a witch.","L"
18,63,"        uh there's a bat.","P"
18,63,"        and he's wearing a witch hat.","P+L"
18,63,"        mm-HM [= filler].","NA"
18,63,"        and she and he's on a broom.","P"
18,63,"        mm-HM [= filler].","NA"
18,63,"        uh there's a bat across from this.","P"
18,63,"        and you know who I'm gonna be for Halloween?","I+F"
18,63,"        it's something scary.","I"
18,63,"        you'll never believe.","NA"
18,63,"        see and you're never gonna believe this.","NA"
18,63,"        it's gonna be really scary.","I"
18,63,"        Batman.","T"
18,63,"        broccoli.","L"
18,63,"        uh it's a vegetable.","T"
18,63,"        and it's almost I call it with with when when it's big and it has these little boogies on it I call it a tree.","P+T+I"
18,63,"        you can eat (the)em and xxx.","F"
18,63,"        you can eat it.","F"
18,63,"        and even though it it is good for you.","P"
18,63,"        penguin.","L"
18,63,"        um has claws look.","P"
18,63,"        and eyes.","P"
18,63,"        two eyes.","P"
18,63,"        but it only shows one eye.","P"
18,63,"        um, it has a beak.","P"
18,63,"        it's very sharp.","P"
18,63,"        an orange.","L"
18,63,"        it's it's a fruit.","T"
18,63,"        and it and it is good for you.","P"
18,63,"        and I don't like oranges anymore.","I+L"
18,63,"        I used to eat (the)em a lot but now I don't like (the)em anymore.","I+F"
18,63,"        mm-HM [= filler].","NA"
18,63,"        um and it has a stem.","P"
18,63,"        and it's not very long.","P"
18,63,"        not as long as a as an apple stem.","P+T"
18,63,"        that's all I know of this.","I"
18,63,"        all done.","NA"
19,20,"        oh okay.","NA"
19,20,"        I don't know what's that.","I"
19,20,"        no.","NA"
19,20,"        no.","NA"
19,20,"        I don't know.","NA"
19,20,"        yeah.","NA"
19,20,"        um it's good to for you to eat and it's healthy.","F"
19,20,"        yes.","NA"
19,20,"        you could eat (the)em.","F"
19,20,"        I don't know what's that.","I"
19,20,"        I don't know.","NA"
19,20,"        no.","NA"
19,20,"        no.","NA"
19,20,"        no.","NA"
19,20,"        but his feathers are so green.","P"
19,20,"        and he's so blue right there.","P"
19,20,"        and he's black right here.","P"
19,20,"        green right there.","P"
19,20,"        and, and, yellow right there and yellow on the to green on the top.","P"
19,20,"        don't know.","NA"
19,20,"        no.","NA"
19,20,"        I can't help him out by this one.","NA"
19,20,"        but I could help him out with this one.","NA"
19,20,"        a whale.","T"
19,20,"        um it jumps in the sea like this &=hops.","P"
19,20,"        wow ah I xxx.","NA"
19,20,"        yes.","NA"
19,20,"        don't bite me [= to Zorg].","NA"
19,20,"        is he gonna?","NA"
19,20,"        this one?","NA"
19,20,"        um too don't get to close, because they might squirt you water.","F"
19,20,"        hey they don't have no squirt.","P"
19,20,"        a dolphin?","L"
19,20,"        it's a dolphin [= to Zorg].","L"
19,20,"        i a kitty cat &=skips:page!","L"
19,20,"        want me to help him out with this one?","NA"
19,20,"        a kitty cat.","L"
19,20,"        um her likes to smell your hand.","I+F"
19,20,"        and her likes, you if you be nice to her and her might like you if, if you be nice to her.","F+I"
19,20,"                                                     ⌊ah⌋.","NA"
19,20,"        yes.","NA"
19,20,"        they, could smell your hand and they could and they could HM maybe when I I wanna play with some more games.","F"
19,20,"        and they eat kitty feed.","F+L"
19,20,"        a pumpkin.","L"
19,20,"        um you could put that out for Halloween.","F"
19,20,"        me and my mommy carve pumpkins.","I+F+L"
19,20,"        yes.","NA"
19,20,"        can I say something in his ear?","NA"
19,20,"        you could eat (the)em up [= talking to Zorg].","F"
19,20,"        you could just carve (the)em out.","F"
19,20,"        this is a cupcake.","L"
19,20,"        um it has, HM what is that?","NA"
19,20,"        I can't know where it is.","I"
19,20,"        um it's a judge.","L"
19,20,"        um judges have things and they go like this &=mimes:hammering_table.","L+F"
19,20,"        mm mm-HM [= yes].","NA"
19,20,"        and he has glasses.","P"
19,20,"        and he is the judge and, xxx &=yawns.","L"
19,20,"        um I can't see him like this.","I"
19,20,"        because his body looks his clothes look purple.","P"
19,20,"        yes.","NA"
19,20,"        um they race in a race car.","F"
19,20,"        yes.","NA"
19,20,"        I want to tell you about this butterfly.","L"
19,20,"        um he flies.","F"
19,20,"        and I saw a butterfly before.","I+L"
19,20,"        oh look at these long ones [= not clear what she's pointing to].","P"
19,20,"        yes.","NA"
19,20,"        I'm going to help him like he flies.","F"
19,20,"        that's all I could tell him.","NA"
19,20,"        I can tell him nothing else.","NA"
19,20,"        oh, a ⌊skunk⌋!","L"
19,20,"        a stinky skunk!","P+L"
19,20,"        I don't know.","I"
19,20,"        I can't tell you all I know.","NA"
19,20,"        all I can tell you is it's a skunk.","L"
19,20,"        no.","NA"
19,20,"        um they stink.","P"
19,20,"        they stink.","NA"
19,20,"        oh pee   they stink!","P"
19,20,"        this is a grandma.","L"
19,20,"        um, her has a bracelet in her hair and her pants look this looks brown and.","P"
19,20,"        no.","NA"
19,20,"        a firefighter.","L"
19,20,"        um he saves people from the fire.","F+P"
19,20,"        and oh, and he and, he squirts out the water.","P"
19,20,"        mm mm-HM [= yes].","NA"
19,20,"        they climb on ladders &=yawns.","F+P"
19,20,"        and they free people.","F"
19,20,"        I don't know.","I"
19,20,"        this is an ice cream cone.","L+P"
19,20,"        no.","NA"
19,20,"        no.","NA"
19,20,"        this is a ballerina.","L"
19,20,"        this is a ballerina.","L"
19,20,"        I'm a start to be a ballerina.","I+L"
19,20,"        um her, &=shrugs I don't know.","I"
19,20,"        no.","NA"
19,20,"        but I can help you out on this one.","NA"
19,20,"        a cracker.","L"
19,20,"        um it's a soup cracker.","T"
19,20,"        and you could eat it and it's very crunchy.","F+P"
19,20,"        what's his name?","NA"
19,20,"        oh &=laughs I thought you call him Little Piggy.","NA"
19,20,"        yes.","NA"
19,20,"        um you could chew on it.","F"
19,20,"        and you could make a big mess.","F"
19,20,"        and that's all I know.","I"
20,3,"        ⌊whoa⌋!","NA"
20,3,"        ⌊that⌋ scared me.","I"
20,3,"        <that's a ⌊crocodile> [?]⌋.","L"
20,3,"        yeah that scared me.","I"
20,3,"        it's a crocodile.","L"
20,3,"        um it, um that is, um that crocodile green, it's green.","P+L"
20,3,"        uh-huh [= yes], what do crocodiles do [= Zorg talking to CHI]?","F+L"
20,3,"        they're dangerous [= CHI talking to Zorg].","P"
20,3,"        when you see one don't touch it [= CHI talking to Zorg].","F"
20,3,"        okay [= Zorg talking to CHI].","NA"
20,3,"        but, can I touch this one [= Zorg talking to CHI]?","I+F"
20,3,"        yeah cause it's just in a book [= CHI talking to Zorg].","P"
20,3,"        it stayed like that &=laughs [= Zorg talking to CHI]!","P"
20,3,"        HM [= CHI is talking to Zorg] what else do crocodiles do?","F+L"
20,3,"        they but, I know about them.","I"
20,3,"        look they have bones, everyone has bones inside them.","P"
20,3,"        in fact you, animals have bones too.","T+P"
20,3,"        it's just that the bones, the bones are stick together.","P+F"
20,3,"        sometimes they break.","P+F"
20,3,"        but they're stick together and stick together in your kind of shape.","F+P+I"
20,3,"        and my bones are stocked up in my kind of shape.","F+P+I"
20,3,"        <crocodiles are stocked up> [//] crocodiles' bones are stocked up in their kind of shape [= Zorg is talking to CHI]?","F+P+L"
20,3,"        yeah [= CHI is talking to Zorg]!","NA"
20,3,"        you got it!","NA"
20,3,"        HM let's see about this one.","NA"
20,3,"        what's this &=turns:page?","NA"
20,3,"        that's an orange.","L"
20,3,"        you, you eat oranges.","F+L"
20,3,"        and oranges are orange.","P+L"
20,3,"        but you know why oranges are call- are called oranges?","F+L"
20,3,"        cause they're orange.","P"
20,3,"        mm-HM [= yes].","NA"
20,3,"        mm, but those don't have bones.","P"
20,3,"        does fruit have bones [= Zorg talking to CHI]?","P+T"
20,3,"        no [= CHI talking to Zorg]!","P"
20,3,"        you, you were wrong about that.","P"
20,3,"        oh [= Zorg talking to CHI].","NA"
20,3,"        HM why xxx you eat them?","F"
20,3,"        is that a wiggle bone [= Zorg talking to CHI]?","P"
20,3,"        nope [= to Zorg].","P"
20,3,"        it's just part of a line that is that is just one bone it is not stocked up to another bone going in xxx and and- and stop right there, there.","P"
20,3,"        &=gasps.","NA"
20,3,"        whoa!","NA"
20,3,"        that's a lobster.","L"
20,3,"        lobsters don't touch them or they'll xxx to you and they'll and then they'll and then you gotta run.","F+L"
20,3,"        get inside your car so they and they won't reach you cause they got claws.","F+P+I"
20,3,"        see?","NA"
20,3,"        claws.","P"
20,3,"        hey look my mouth is claws [= Zorg talking] &=moves:Zorg's_mouth!","I+P+T"
20,3,"        hey look I'm a crab [= Zorg talking].","I+T"
20,3,"        &=moves:Zorg's_mouth boom boom boom boom boom boom.","NA"
20,3,"        crabs can, but crabs are very dangerous.","I+T"
20,3,"        it's like the crocodile picture.","T"
20,3,"        maybe that was an alligator.","T"
20,3,"        maybe that was an alligator.","NA"
20,3,"        HM.","NA"
20,3,"        well that's all I know about lobsters.","I+L"
20,3,"        HM.","NA"
20,3,"        oh I can read this one is not.","NA"
20,3,"        whoa popcorn!","L"
20,3,"        let's see.","NA"
20,3,"        popcorn it's, do you know why it's called popcorn?","I+L+F"
20,3,"        (be)cause (be)cause when you put it in the microwave you eat it when it's done.","F"
20,3,"        and it pops.","F"
20,3,"        and then it turns into popcorn.","F+L"
20,3,"        ⌈but but do you know what the brown things are⌉?","P+I"
20,3,"        they're seeds that were inside the popcorn that haven't turned into popcorn.","P+F+L"
20,3,"        but you can't eat the seeds.","F"
20,3,"        you cannot eat the seeds.","NA"
20,3,"        okay.","NA"
20,3,"        um, let's see HM, popcorn sometimes popcorn your mom when you tell your mom and when you, my dad my mom doesn't know how to make popcorn very well but my dad does.","I+F+L"
20,3,"        and sometimes when I tell him to put butter he always puts butter when I tell him to.","I+F"
20,3,"        cause it taste good with butter.","I+P"
20,3,"        sometimes I, but sometimes when I tell him he doesn't.","I"
20,3,"        (be)cause he (be)cause (be)cause butter is too sweet for you.","I+P"
20,3,"        um, that's all about popcorn I know.","I+L"
20,3,"        a witch.","L"
20,3,"        witches have cats, and sin, cats, since cats can't be alone sometimes witches take their cats with them when they go outside and fly on their broomsticks.","F+P+L"
20,3,"        and they have a hat.","P"
20,3,"        but witches have green skin and they're monsters.","P+L+F"
20,3,"        that's all I know about it.","I"
20,3,"        that's a pilot.","L"
20,3,"        um pilots sometimes you don't know what the buttons are for but I know that air- I know about this pilot.","F+I+L"
20,3,"        pilots can know what the buttons are for because they drive the airplane.","F+P+L"
20,3,"        that's all I know.","I"
20,3,"        an elephant.","L"
20,3,"        elephants have big horns but since they're for very big they're very dangerous just like the lobster and the crocodile.","P+I+T+L"
20,3,"        yeah.","NA"
20,3,"        um, I, and do you know why I said that?","I+F"
20,3,"        (be)cause elephants sometimes they shoot water to your eyes and you can't see anymore.","F+L+I"
20,3,"        and sometimes they step on you.","F"
20,3,"that's all I know.","I"
