Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
2736898,00:45:36.898,m,let's see if they will fit,0,,,,,,1,they,,,,,,
2739006,00:45:39.6,m,oh okay,0,,,,,,0,,,,,,,
2740026,00:45:40.26,m,alright fair,0,,,,,,0,,,,,,,
2745556,00:45:45.556,m,we got this one too,1,one,,,,,2,we,this,,,,,
2746888,00:45:46.888,m,you can put something in there,0,,,,,,1,you,,,,,,
2752525,00:45:52.525,m,yeah,0,,,,,,0,,,,,,,
2756427,00:45:56.427,m,do you want a bite?,1,bite,,,,,1,you,,,,,,
2759066,00:45:59.66,m,oh good job,0,,,,,,0,,,,,,,
2760120,00:46:00.120,m,mama have a bite,2,mama,bite,,,,2,mama,bite,,,,,
2762806,00:46:02.806,m,here we'll stir,0,,,,,,1,we,,,,,,
2763894,00:46:03.894,m,stir this around a little,0,,,,,,1,this,,,,,,
2766036,00:46:06.36,m,okay,0,,,,,,0,,,,,,,
2767244,00:46:07.244,m,um can you hand me the watermelon please?,1,watermelon,,,,,2,you,me,,,,,
2769368,00:46:09.368,m,can I have some watermelon?,1,watermelon,,,,,1,i,,,,,,
2771986,00:46:11.986,m,which one is the watermelon do you know?,2,one,watermelon,,,,1,you,,,,,,
2774400,00:46:14.400,m,do you know which one of these is the watermelon?,2,one,watermelon,,,,2,you,these,,,,,
2775896,00:46:15.896,m,where's the watermelon?,1,watermelon,,,,,0,,,,,,,
2778956,00:46:18.956,m,where's the watermelon?,1,watermelon,,,,,0,,,,,,,
2780602,00:46:20.602,m,this one?,1,one,,,,,1,this,,,,,,
2783274,00:46:23.274,m,[sound effect],0,,,,,,0,,,,,,,
2787472,00:46:27.472,m,Frank again,1,frank,,,,,0,,,,,,,
2809760,00:46:49.760,m,William,1,william,,,,,0,,,,,,,
2810984,00:46:50.984,m,what song is this?,1,song,,,,,1,this,,,,,,
2815098,00:46:55.98,m,can you dance?,0,,,,,,1,you,,,,,,
2816424,00:46:56.424,m,can you show me how you dance?,0,,,,,,3,you,me,you,,,,
2818532,00:46:58.532,m,you going to dance?,0,,,,,,1,you,,,,,,
2827678,00:47:07.678,m,can you dance?,0,,,,,,1,you,,,,,,
2837515,00:47:17.515,m,you dance,0,,,,,,1,you,,,,,,
2858448,00:47:38.448,m,can you dance with me?,0,,,,,,2,you,me,,,,,
2862086,00:47:42.86,m,you come dance with me,0,,,,,,2,you,me,,,,,
2864639,00:47:44.639,m,come here,0,,,,,,0,,,,,,,
2865656,00:47:45.656,m,we dance,0,,,,,,1,we,,,,,,
2870935,00:47:50.935,m,should we ball?,0,,,,,,1,we,,,,,,
2879677,00:47:59.677,m,I thought you were looking for your ball,1,ball,,,,,3,i,you,your,,,,
2893190,00:48:13.190,m,oh you want it inside?,0,,,,,,2,you,it,,,,,
2898953,00:48:18.953,m,[sound effect],0,,,,,,0,,,,,,,
2923694,00:48:43.694,m,hey where's your knees?,1,knees,,,,,1,your,,,,,,
2924855,00:48:44.855,m,can you show me?,0,,,,,,2,you,me,,,,,
2926176,00:48:46.176,m,where's your knees?,1,knees,,,,,1,your,,,,,,
2928182,00:48:48.182,m,where are your knees?,1,knees,,,,,1,your,,,,,,
2929270,00:48:49.270,m,where's your knee?,1,knee,,,,,1,your,,,,,,
2930392,00:48:50.392,m,can you show me?,0,,,,,,2,you,me,,,,,
2932098,00:48:52.98,m,where's your knee?,1,knee,,,,,1,your,,,,,,
2934109,00:48:54.109,m,where's your knees,1,knees,,,,,1,your,,,,,,
2934506,00:48:54.506,m,is this your knee?,1,knee,,,,,2,this,your,,,,,
2935968,00:48:55.968,m,no that's your belly,1,belly,,,,,2,that,your,,,,,
2953002,00:49:13.2,m,hmm,0,,,,,,0,,,,,,,
2955018,00:49:15.18,m,Mommy can't figure this out,1,mommy,,,,,1,this,,,,,,
2961400,00:49:21.400,m,oh good grief,0,,,,,,0,,,,,,,
2969220,00:49:29.220,m,[sound effect],0,,,,,,0,,,,,,,
2972888,00:49:32.888,m,oh wait,0,,,,,,0,,,,,,,
2973844,00:49:33.844,m,that doesn't do anything,0,,,,,,1,that,,,,,,
2975602,00:49:35.602,m,oh that just makes it longer,0,,,,,,2,that,it,,,,,
2977785,00:49:37.785,m,oh sorry sorry there we go,0,,,,,,1,we,,,,,,
2979760,00:49:39.760,m,[sound effect],0,,,,,,0,,,,,,,
2982038,00:49:42.38,m,[sound effect],0,,,,,,0,,,,,,,
3006906,00:50:06.906,m,[sound effect],0,,,,,,0,,,,,,,
3008741,00:50:08.741,m,[laugh],0,,,,,,0,,,,,,,
3009476,00:50:09.476,m,you want to go over there Mommy roll it to you?,1,mommy,,,,,3,you,it,you,,,,
3011856,00:50:11.856,m,how about okay I'll go over there,0,,,,,,1,i,,,,,,
3013318,00:50:13.318,m,you stay here and we'll roll it back and forth,0,,,,,,3,you,we,it,,,,
3017636,00:50:17.636,m,if I can get it out,0,,,,,,2,i,it,,,,,
3022940,00:50:22.940,m,okay you ready?,0,,,,,,1,you,,,,,,
3027001,00:50:27.1,m,you ready?,0,,,,,,1,you,,,,,,
3027632,00:50:27.632,m,one no stay right there,0,,,,,,0,,,,,,,
3028686,00:50:28.686,m,go over there,0,,,,,,0,,,,,,,
3029536,00:50:29.536,m,and I roll it to you,0,,,,,,3,i,it,you,,,,
3032392,00:50:32.392,m,catch,0,,,,,,0,,,,,,,
3033276,00:50:33.276,m,oh good job,0,,,,,,0,,,,,,,
3035418,00:50:35.418,m,okay can you can you throw it to me?,0,,,,,,4,you,you,it,me,,,
3039192,00:50:39.192,m,can you roll it to me?,0,,,,,,3,you,it,me,,,,
3046706,00:50:46.706,m,that's kind of complicated,0,,,,,,1,that,,,,,,
3057288,00:50:57.288,m,you roll it to me?,0,,,,,,3,you,it,me,,,,
3059286,00:50:59.286,m,no,0,,,,,,0,,,,,,,
3066072,00:51:06.72,m,oof careful,0,,,,,,0,,,,,,,
3077272,00:51:17.272,m,[sound effect],0,,,,,,0,,,,,,,
3079414,00:51:19.414,m,okay can you go get the thing that,1,thing,,,,,2,you,that,,,,,
3081114,00:51:21.114,m,bring me the whole bag with all the shapes,2,bag,shapes,,,,1,me,,,,,,
3082882,00:51:22.882,m,and we'll do the shapes,1,shapes,,,,,1,we,,,,,,
3084718,00:51:24.718,m,can you bring me the bag with the shapes?,2,bag,shapes,,,,2,you,me,,,,,
3087914,00:51:27.914,m,oh that's a spoon,1,spoon,,,,,1,that,,,,,,
3090328,00:51:30.328,m,should we put these inside the spoon?,1,spoon,,,,,2,we,these,,,,,
3092368,00:51:32.368,m,in the spoon?,1,spoon,,,,,0,,,,,,,
3093932,00:51:33.932,m,like this,0,,,,,,1,this,,,,,,
3196612,00:53:16.612,m,a strawberry,1,strawberry,,,,,0,,,,,,,
3199978,00:53:19.978,m,strawberry,1,strawberry,,,,,0,,,,,,,
3201474,00:53:21.474,m,oh thank you,0,,,,,,0,,,,,,,
3202611,00:53:22.611,m,[sound effect],0,,,,,,0,,,,,,,
3203684,00:53:23.684,m,oh,0,,,,,,0,,,,,,,
3204194,00:53:24.194,m,it's all gone,0,,,,,,1,it,,,,,,
3204772,00:53:24.772,m,I ate it,0,,,,,,2,i,it,,,,,
3207866,00:53:27.866,m,[laugh],0,,,,,,0,,,,,,,
3209702,00:53:29.702,m,where did it go?,0,,,,,,1,it,,,,,,
3210212,00:53:30.212,m,where's the strawberry?,1,strawberry,,,,,0,,,,,,,
3211538,00:53:31.538,m,[sound effect],0,,,,,,0,,,,,,,
3215074,00:53:35.74,m,where did it go?,0,,,,,,1,it,,,,,,
3218134,00:53:38.134,m,where is it?,0,,,,,,1,it,,,,,,
3224643,00:53:44.643,m,[sound effect],0,,,,,,0,,,,,,,
3230782,00:53:50.782,m,chocolate croissant and strawberry that's my kind of lunch,3,chocolatecroissant,strawberry,lunch,,,2,that,my,,,,,
3238704,00:53:58.704,m,want me to hold the pot?,1,pot,,,,,1,me,,,,,,
3239520,00:53:59.520,m,okay,0,,,,,,0,,,,,,,
3244552,00:54:04.552,m,[sound effect],0,,,,,,0,,,,,,,
3247665,00:54:07.665,m,okay can you make them disappear?,0,,,,,,2,you,them,,,,,
3251477,00:54:11.477,m,William where you going?,1,william,,,,,1,you,,,,,,
3261469,00:54:21.469,m,William,1,william,,,,,0,,,,,,,
3262752,00:54:22.752,m,eh eh excuse me,0,,,,,,1,me,,,,,,
3267052,00:54:27.52,m,William what are you doing?,1,william,,,,,1,you,,,,,,
3271390,00:54:31.390,m,[laugh],0,,,,,,0,,,,,,,
3281060,00:54:41.60,m,[laugh],0,,,,,,0,,,,,,,
3281578,00:54:41.578,m,you little sneak,1,sneak,,,,,1,you,,,,,,
3283992,00:54:43.992,m,William where are you going?,1,william,,,,,1,you,,,,,,
3293716,00:54:53.716,m,you going to close the closet door for me?,1,closetdoor,,,,,2,you,me,,,,,
3295967,00:54:55.967,m,thank you,0,,,,,,0,,,,,,,
3297533,00:54:57.533,m,careful don't pinch your fingers,1,fingers,,,,,1,your,,,,,,
3299961,00:54:59.961,m,thank you,0,,,,,,0,,,,,,,
3300958,00:55:00.958,m,I'll help,0,,,,,,1,i,,,,,,
3301729,00:55:01.729,m,oh you got it okay good job,0,,,,,,2,you,it,,,,,
3307486,00:55:07.486,m,no thank you you know,0,,,,,,1,you,,,,,,
3310444,00:55:10.444,m,don't touch that,0,,,,,,1,that,,,,,,
3314089,00:55:14.89,m,you going to roll the suitecase?,1,suitcase,,,,,1,you,,,,,,
3342948,00:55:42.948,m,hi,0,,,,,,0,,,,,,,
3343356,00:55:43.356,m,do you want a snack?,1,snack,,,,,1,you,,,,,,
3346824,00:55:46.824,m,xxx,0,,,,,,0,,,,,,,
3348030,00:55:48.30,m,pear?,1,pear,,,,,0,,,,,,,
3354746,00:55:54.746,m,um can you hand me,0,,,,,,2,you,me,,,,,
3357976,00:55:57.976,m,can you get me that one?,1,one,,,,,3,you,me,that,,,,
3359506,00:55:59.506,m,can you give me this one?,1,one,,,,,3,you,me,this,,,,
3362124,00:56:02.124,m,can you get that bottle for me?,1,bottle,,,,,3,you,that,me,,,,
3363867,00:56:03.867,m,no not that one,1,one,,,,,1,that,,,,,,
3364810,00:56:04.810,m,this one,1,one,,,,,1,this,,,,,,
3366008,00:56:06.8,m,can you hand that to me?,0,,,,,,3,you,that,me,,,,
3367020,00:56:07.20,m,that one,1,one,,,,,1,that,,,,,,
3370148,00:56:10.148,m,nope,0,,,,,,0,,,,,,,
3371049,00:56:11.49,m,yes that's what I need,0,,,,,,2,that,i,,,,,
3372867,00:56:12.867,m,oh good job,0,,,,,,0,,,,,,,
3373786,00:56:13.786,m,thank you,0,,,,,,0,,,,,,,
3374228,00:56:14.228,m,and what about this brush?,1,brush,,,,,1,this,,,,,,
3375943,00:56:15.943,m,can you hand me this brush?,1,brush,,,,,3,you,me,this,,,,
3377934,00:56:17.934,m,this one right here,1,one,,,,,1,this,,,,,,
3380271,00:56:20.271,m,that one,1,one,,,,,1,that,,,,,,
3380620,00:56:20.620,m,can you hand that one xxx to me?,1,one,,,,,3,you,that,me,,,,
3394390,00:56:34.390,m,you get it?,0,,,,,,2,you,it,,,,,
3398474,00:56:38.474,m,no I think if you put your fingers through it makes it harder,1,fingers,,,,,5,i,you,your,it,it,,
3400952,00:56:40.952,m,okay just grab it down here,0,,,,,,1,it,,,,,,
3403434,00:56:43.434,m,yup,0,,,,,,0,,,,,,,
3405984,00:56:45.984,m,oh good job,0,,,,,,0,,,,,,,
3406664,00:56:46.664,m,okay,0,,,,,,0,,,,,,,
3407276,00:56:47.276,m,no we're not going to we're going to wash no don't wash the floor,1,floor,,,,,1,we,we,,,,,
3408702,00:56:48.702,m,[laugh],0,,,,,,0,,,,,,,
3409962,00:56:49.962,m,come here you want to help me?,0,,,,,,2,you,me,,,,,
3412079,00:56:52.79,m,William do you want to help?,1,william,,,,,1,you,,,,,,
3418904,00:56:58.904,m,hold on hold on hold on,0,,,,,,0,,,,,,,
3420434,00:57:00.434,m,wait wait wait,0,,,,,,0,,,,,,,
3424480,00:57:04.480,m,okay,0,,,,,,0,,,,,,,
3426486,00:57:06.486,m,okay can you scrub?,0,,,,,,1,you,,,,,,
3428390,00:57:08.390,m,scrub,0,,,,,,0,,,,,,,
3430245,00:57:10.245,m,good job,0,,,,,,0,,,,,,,
3432718,00:57:12.718,m,good job,0,,,,,,0,,,,,,,
3434170,00:57:14.170,m,we're not all done we got to keep going,0,,,,,,2,we,we,,,,,
3435428,00:57:15.428,m,got scrub scrub scrub,0,,,,,,0,,,,,,,
3436871,00:57:16.871,m,scrub scrub,0,,,,,,0,,,,,,,
3438420,00:57:18.420,m,scrub scrub,0,,,,,,0,,,,,,,
3439338,00:57:19.338,m,you hold on,0,,,,,,1,you,,,,,,
3440528,00:57:20.528,m,you scrub scrub,0,,,,,,1,you,,,,,,
3442092,00:57:22.92,m,washing washing washing,0,,,,,,0,,,,,,,
3444608,00:57:24.608,m,washing washing washing,0,,,,,,0,,,,,,,
3447568,00:57:27.568,m,all done?,0,,,,,,0,,,,,,,
3448620,00:57:28.620,m,you're going to keep going?,0,,,,,,1,you,,,,,,
3450728,00:57:30.728,m,scrub scrub,0,,,,,,0,,,,,,,
3451646,00:57:31.646,m,wash wash wash,0,,,,,,0,,,,,,,
3452700,00:57:32.700,m,wash wash wash,0,,,,,,0,,,,,,,
3454332,00:57:34.332,m,great now we got to rinse it off,0,,,,,,2,we,it,,,,,
3457018,00:57:37.18,m,rinse it off,0,,,,,,1,it,,,,,,
3464699,00:57:44.699,m,okay all done,0,,,,,,0,,,,,,,
3466640,00:57:46.640,m,all done,0,,,,,,0,,,,,,,
3467864,00:57:47.864,m,now you rinse the brush?,1,brush,,,,,1,you,,,,,,
3469564,00:57:49.564,m,you rinse the brush,1,brush,,,,,1,you,,,,,,
3472478,00:57:52.478,m,[sound effect],0,,,,,,0,,,,,,,
3475038,00:57:55.38,m,I'm going to get your toes,1,toes,,,,,2,i,your,,,,,
3476303,00:57:56.303,m,[sound effect],0,,,,,,0,,,,,,,
3477544,00:57:57.544,m,[sound effect],0,,,,,,0,,,,,,,
3479237,00:57:59.237,m,[sound effect],0,,,,,,0,,,,,,,
3479968,00:57:59.968,m,oh got your pants wet,1,pants,,,,,1,your,,,,,,
3482967,00:58:02.967,m,alright,0,,,,,,0,,,,,,,
3484184,00:58:04.184,m,one two three,0,,,,,,0,,,,,,,
3487414,00:58:07.414,m,what's wrong?,0,,,,,,0,,,,,,,
3489964,00:58:09.964,m,but we're going to have a snack?,1,snack,,,,,1,we,,,,,,
3491018,00:58:11.18,m,do you want a snack?,1,snack,,,,,1,you,,,,,,
3493330,00:58:13.330,m,we're going to have a snack,1,snack,,,,,1,we,,,,,,
3497478,00:58:17.478,m,[babble],0,,,,,,0,,,,,,,
3501796,00:58:21.796,m,can you go get your table?,1,table,,,,,2,you,your,,,,,
3503768,00:58:23.768,m,can you go get your table?,1,table,,,,,2,you,your,,,,,
3517109,00:58:37.109,m,good job,0,,,,,,0,,,,,,,
3525352,00:58:45.352,m,you got it?,0,,,,,,2,you,it,,,,,
3531162,00:58:51.162,m,can you bring it out here?,0,,,,,,2,you,it,,,,,
3538328,00:58:58.328,m,do you need help?,0,,,,,,1,you,,,,,,
3543528,00:59:03.528,m,are you bringing your table?,1,table,,,,,2,you,your,,,,,
3600045,01:00:00.45,m,William I got a snack for you,2,william,snack,,,,2,i,you,,,,,
3601314,01:00:01.314,m,you want to come sit at your table?,1,table,,,,,2,you,your,,,,,
3608629,01:00:08.629,m,come sit down,0,,,,,,0,,,,,,,
3621408,01:00:21.408,m,what's wrong?,0,,,,,,0,,,,,,,
3622258,01:00:22.258,m,mama is getting you some water hold on,2,mama,water,,,,1,you,,,,,,
3637524,01:00:37.524,m,can you sit down?,0,,,,,,1,you,,,,,,
3642275,01:00:42.275,m,that's coffee,1,coffee,,,,,1,that,,,,,,
3643704,01:00:43.704,m,you wouldn't like it,0,,,,,,2,you,it,,,,,
3645650,01:00:45.650,m,um that's pear,1,pear,,,,,1,that,,,,,,
3647032,01:00:47.32,m,and walnuts,1,walnuts,,,,,0,,,,,,,
3648710,01:00:48.710,m,pear,1,pear,,,,,0,,,,,,,
3649628,01:00:49.628,m,pear,1,pear,,,,,0,,,,,,,
3650784,01:00:50.784,m,and then there's xxx,0,,,,,,0,,,,,,,
3651702,01:00:51.702,m,that's Mommy,1,mommy,,,,,1,that,,,,,,
3653343,01:00:53.343,m,where's William?,1,william,,,,,0,,,,,,,
3655918,01:00:55.918,m,that's William that's right,1,william,,,,,2,that,that,,,,,
3656836,01:00:56.836,m,where's Daddy?,1,daddy,,,,,0,,,,,,,
3658767,01:00:58.767,m,that's papa,1,papa,,,,,1,that,,,,,,
3660762,01:01:00.762,m,and granny,1,granny,,,,,0,,,,,,,
3663670,01:01:03.670,m,and that's the Brooklyn bridge,1,brooklynbridge,,,,,1,that,,,,,,
3667308,01:01:07.308,m,that's nanny,1,nanny,,,,,1,that,,,,,,
3668634,01:01:08.634,m,Emily,1,emily,,,,,0,,,,,,,
3670402,01:01:10.402,m,where's William?,1,william,,,,,0,,,,,,,
3672850,01:01:12.850,m,there is William,1,william,,,,,0,,,,,,,
3679684,01:01:19.684,m,whooh,0,,,,,,0,,,,,,,
3680024,01:01:20.24,m,careful,0,,,,,,0,,,,,,,
3682200,01:01:22.200,m,William,1,william,,,,,0,,,,,,,
3690156,01:01:30.156,m,xxx,0,,,,,,0,,,,,,,
3693896,01:01:33.896,m,can you sh/,0,,,,,,1,you,,,,,,
3694100,01:01:34.100,m,can Mommy have a piece?,2,mommy,piece,,,,0,,,,,,,
3696716,01:01:36.716,m,can I have one?,1,one,,,,,1,i,,,,,,
3700118,01:01:40.118,m,thank you for sharing,0,,,,,,0,,,,,,,
3701036,01:01:41.36,m,uhoh,0,,,,,,0,,,,,,,
3703110,01:01:43.110,m,five second rule,1,rule,,,,,0,,,,,,,
3705399,01:01:45.399,m,thank you for sharing,0,,,,,,0,,,,,,,
3706203,01:01:46.203,m,that's so nice,0,,,,,,1,that,,,,,,
3725414,01:02:05.414,m,can you sit on your buttom please?,1,buttom,,,,,2,you,your,,,,,
3728950,01:02:08.950,m,can you sit on your buttom?,1,buttom,,,,,2,you,your,,,,,
3732282,01:02:12.282,m,William,1,william,,,,,0,,,,,,,
3733948,01:02:13.948,m,can you sit down please?,0,,,,,,1,you,,,,,,
3736294,01:02:16.294,m,can you sit down on your seat?,1,seat,,,,,2,you,your,,,,,
3737654,01:02:17.654,m,oh good job,0,,,,,,0,,,,,,,
3738538,01:02:18.538,m,thank you,0,,,,,,0,,,,,,,
3739579,01:02:19.579,m,oh you are so good,0,,,,,,1,you,,,,,,
3741224,01:02:21.224,m,you are so good,0,,,,,,1,you,,,,,,
3742963,01:02:22.963,m,excellent work,0,,,,,,0,,,,,,,
3745066,01:02:25.66,m,excellent work,0,,,,,,0,,,,,,,
3746618,01:02:26.618,m,hey,0,,,,,,0,,,,,,,
3746732,01:02:26.732,m,are there um,0,,,,,,0,,,,,,,
3747718,01:02:27.718,m,are there trucks and cars on here?,2,trucks,cars,,,,0,,,,,,,
3749724,01:02:29.724,m,and trains?,1,trains,,,,,0,,,,,,,
3755586,01:02:35.586,m,do you see any any cars?,1,cars,,,,,1,you,,,,,,
3756898,01:02:36.898,m,or trucks?,1,trucks,,,,,0,,,,,,,
3757340,01:02:37.340,m,or train?,1,train,,,,,0,,,,,,,
3760570,01:02:40.570,m,[gasp],0,,,,,,0,,,,,,,
3761148,01:02:41.148,m,what's that?,0,,,,,,1,that,,,,,,
3763358,01:02:43.358,m,is that Daddy?,1,daddy,,,,,1,that,,,,,,
3764691,01:02:44.691,m,[gasp],0,,,,,,0,,,,,,,
3765262,01:02:45.262,m,is that Daddy?,1,daddy,,,,,1,that,,,,,,
3771314,01:02:51.314,m,you didn't like that nuh?,0,,,,,,2,you,that,,,,,
3773252,01:02:53.252,m,is it not a good one?,1,one,,,,,1,it,,,,,,
3774034,01:02:54.34,m,or is it just too big?,0,,,,,,1,it,,,,,,
3781605,01:03:01.605,m,that's Millie,1,millie,,,,,1,that,,,,,,
3782636,01:03:02.636,m,she can do xxx,0,,,,,,1,she,,,,,,
3788076,01:03:08.76,m,yes,0,,,,,,0,,,,,,,
3788586,01:03:08.586,m,that's xxx,0,,,,,,1,that,,,,,,
3828570,01:03:48.570,m,William,1,william,,,,,0,,,,,,,
3828876,01:03:48.876,m,can you sit on your buttom?,1,buttom,,,,,2,you,your,,,,,
3829862,01:03:49.862,m,please?,0,,,,,,0,,,,,,,
3840437,01:04:00.437,m,good job,0,,,,,,0,,,,,,,
3850092,01:04:10.92,m,sit on your buttom,1,buttom,,,,,1,your,,,,,,
3850806,01:04:10.806,m,please,0,,,,,,0,,,,,,,
3851792,01:04:11.792,m,thank you,0,,,,,,0,,,,,,,
3861686,01:04:21.686,m,William,1,william,,,,,0,,,,,,,
3862332,01:04:22.332,m,sit down please,0,,,,,,0,,,,,,,
3936724,01:05:36.724,m,sit on your buttom please,1,buttom,,,,,1,your,,,,,,
3939308,01:05:39.308,m,thank you,0,,,,,,0,,,,,,,
3940192,01:05:40.192,m,good job,0,,,,,,0,,,,,,,
3941348,01:05:41.348,m,sit,0,,,,,,0,,,,,,,
3941846,01:05:41.846,m,sit,0,,,,,,0,,,,,,,
3942402,01:05:42.402,m,sit,0,,,,,,0,,,,,,,
3943490,01:05:43.490,m,sit,0,,,,,,0,,,,,,,
3944013,01:05:44.13,m,uh sit,0,,,,,,0,,,,,,,
3944476,01:05:44.476,m,uh sit,0,,,,,,0,,,,,,,
3948998,01:05:48.998,m,mm,0,,,,,,0,,,,,,,
3955288,01:05:55.288,m,[laugh],0,,,,,,0,,,,,,,
3956002,01:05:56.2,m,you silly,0,,,,,,0,,,,,,,
4021554,01:07:01.554,m,a good snack?,1,snack,,,,,0,,,,,,,
4023186,01:07:03.186,m,apapa,0,,,,,,0,,,,,,,
4024953,01:07:04.953,m,can you say apple?,1,apple,,,,,1,you,,,,,,
4028605,01:07:08.605,m,you say apple,1,apple,,,,,1,you,,,,,,
4031164,01:07:11.164,m,wait till your mouth isn't full,1,mouth,,,,,1,your,,,,,,
4034352,01:07:14.352,m,ah,0,,,,,,0,,,,,,,
4036310,01:07:16.310,m,can you say apple?,1,apple,,,,,1,you,,,,,,
4041104,01:07:21.104,m,sit on your buttom please,1,buttom,,,,,1,your,,,,,,
4042396,01:07:22.396,m,on your seat,1,seat,,,,,1,your,,,,,,
4043671,01:07:23.671,m,thank you,0,,,,,,0,,,,,,,
4046238,01:07:26.238,m,where's William?,1,william,,,,,0,,,,,,,
4047360,01:07:27.360,m,there he is,0,,,,,,1,he,,,,,,
4048890,01:07:28.890,m,where's William?,1,william,,,,,0,,,,,,,
4054908,01:07:34.908,m,sweet bom,0,,,,,,0,,,,,,,
4056506,01:07:36.506,m,sweet boy,1,boy,,,,,0,,,,,,,
4059532,01:07:39.532,m,can you do oh my?,0,,,,,,1,you,,,,,,
4061878,01:07:41.878,m,oh my,0,,,,,,0,,,,,,,
4063952,01:07:43.952,m,bishubush,0,,,,,,0,,,,,,,
4065469,01:07:45.469,m,bishubush,0,,,,,,0,,,,,,,
4067998,01:07:47.998,m,[sound],0,,,,,,0,,,,,,,
4072263,01:07:52.263,m,whooh,0,,,,,,0,,,,,,,
4075274,01:07:55.274,m,can you show me how strong you are?,0,,,,,,3,you,me,you,,,,
4077212,01:07:57.212,m,how strong are you?,0,,,,,,1,you,,,,,,
4078402,01:07:58.402,m,so strong,0,,,,,,0,,,,,,,
4080000,01:08:00.0,m,good job,0,,,,,,0,,,,,,,
4082346,01:08:02.346,m,ears,1,ears,,,,,0,,,,,,,
4083284,01:08:03.284,m,how big?,0,,,,,,0,,,,,,,
4083978,01:08:03.978,m,how big?,0,,,,,,0,,,,,,,
4085236,01:08:05.236,m,so big,0,,,,,,0,,,,,,,
4088024,01:08:08.24,m,is that your hair?,1,hair,,,,,2,that,your,,,,,
4092861,01:08:12.861,m,what's this?,0,,,,,,1,this,,,,,,
4093600,01:08:13.600,m,I don't know what this is,0,,,,,,2,i,this,,,,,
4097918,01:08:17.918,m,can you blow me a kiss?,1,kiss,,,,,2,you,me,,,,,
4104276,01:08:24.276,m,fishy face?,1,face,,,,,0,,,,,,,
4105500,01:08:25.500,m,fishy face,1,face,,,,,0,,,,,,,
4107200,01:08:27.200,m,fishy face,1,face,,,,,0,,,,,,,
4113116,01:08:33.116,m,sweet boy,1,boy,,,,,0,,,,,,,
4115122,01:08:35.122,m,butabutabuta,0,,,,,,0,,,,,,,
4134808,01:08:54.808,m,William,1,william,,,,,0,,,,,,,
4135352,01:08:55.352,m,what you doing?,0,,,,,,1,you,,,,,,
4138004,01:08:58.4,m,sit down on your buttom please,1,buttom,,,,,1,your,,,,,,
4149668,01:09:09.668,m,mm,0,,,,,,0,,,,,,,
4165680,01:09:25.680,m,hey,0,,,,,,0,,,,,,,
4166191,01:09:26.191,m,why why you got everything in your hands?,1,hands,,,,,2,you,your,,,,,
4168162,01:09:28.162,m,can you put them back on the plate?,1,plate,,,,,2,you,them,,,,,
4170746,01:09:30.746,m,good job,0,,,,,,0,,,,,,,
4187916,01:09:47.916,m,hey hey hey,0,,,,,,0,,,,,,,
4189853,01:09:49.853,m,can you sit on your seat please?,1,seat,,,,,2,you,your,,,,,
4191452,01:09:51.452,m,thank you,0,,,,,,0,,,,,,,
4192302,01:09:52.302,m,good sitting,0,,,,,,0,,,,,,,
4192982,01:09:52.982,m,good sitting,0,,,,,,0,,,,,,,
4194830,01:09:54.830,m,mmhm,0,,,,,,0,,,,,,,
4198116,01:09:58.116,m,you are all done with your nuts?,1,nuts,,,,,2,you,your,,,,,
4200088,01:10:00.88,m,you are all done?,0,,,,,,1,you,,,,,,
4200700,01:10:00.700,m,or you're still eating?,0,,,,,,1,you,,,,,,
4203432,01:10:03.432,m,you have so much in your mouth son,2,mouth,son,,,,2,you,your,,,,,
4206752,01:10:06.752,m,uhoh,0,,,,,,0,,,,,,,
4207806,01:10:07.806,m,Mama get it,1,mama,,,,,1,it,,,,,,
4217088,01:10:17.88,m,mm,0,,,,,,0,,,,,,,
4220488,01:10:20.488,m,xxx,0,,,,,,0,,,,,,,
4221848,01:10:21.848,m,um mia mia mm,0,,,,,,0,,,,,,,
4232293,01:10:32.293,m,are you all done with those?,0,,,,,,2,you,those,,,,,
4233510,01:10:33.510,m,all done?,0,,,,,,0,,,,,,,
4234870,01:10:34.870,m,okay,0,,,,,,0,,,,,,,
4235448,01:10:35.448,m,thank you,0,,,,,,0,,,,,,,
4240624,01:10:40.624,m,William,1,william,,,,,0,,,,,,,
4241194,01:10:41.194,m,can you sit on your buttom please?,1,buttom,,,,,2,you,your,,,,,
4244764,01:10:44.764,m,hey,0,,,,,,0,,,,,,,
4245274,01:10:45.274,m,sir,0,,,,,,0,,,,,,,
4247314,01:10:47.314,m,William,1,william,,,,,0,,,,,,,
4248708,01:10:48.708,m,sit on your buttom,1,buttom,,,,,1,your,,,,,,
4249830,01:10:49.830,m,please,0,,,,,,0,,,,,,,
4260488,01:11:00.488,m,William,1,william,,,,,0,,,,,,,
4261220,01:11:01.220,m,I want you to sit down,0,,,,,,2,i,you,,,,,
4264008,01:11:04.8,m,if you keep getting up,0,,,,,,1,you,,,,,,
4264892,01:11:04.892,m,then you are gonna be all done,0,,,,,,1,you,,,,,,
4266552,01:11:06.552,m,are you all done?,0,,,,,,1,you,,,,,,
