Order,ID,Utterance,Feature
13,58,CHI:        his tail closes up when he's when it when <he's> [?] pushing the ba the bad smell out.,P+F
13,58,CHI:        and they have fur.,P
13,58,CHI:        a old lady.,L
13,58,CHI:        old ladies have necklaces and they have canes so they can walk well outside.,L+P
13,58,CHI:        and they and they and they have special and they have grey hair.,P
13,58,CHI:        and they wear glasses around.,P
13,58,CHI:        and some don't.,P
13,58,"CHI:        old people, have, I don't know.",T+I
13,58,CHI:        a cracker.,L
13,58,CHI:        they're crunchy.,P
13,58,CHI:        uh they have holes in them.,P
13,58,CHI:        so the you eat them.,F
13,58,CHI:        you can eat them (be)cause they have holes in them that you can eat.,F+P
13,58,CHI:        and they have crumbs or xxx.,P
13,58,CHI:        a pumpkin.,L
13,58,CHI:        um pumpkins are orange.,L+P
13,58,CHI:        um from the top you carry it from where the stem is.,F+P
13,58,CHI:        and they grow in the dirt.,F
13,58,CHI:        and when they're when they're big and you can pull (th)em out of the dirt.,P+F
13,58,CHI:        and they can come.,F
13,58,CHI:        and you can make things with them.,F
13,58,CHI:        and  make a scary face.,F
13,58,"CHI:        and and you can do anything, with them.",F
14,55,CHI:        owl.,L
14,55,"CHI:        uh, it, it has claws.",P
14,55,CHI:        and fur.,P
14,55,CHI:        and a tail.,P
14,55,CHI:        and pointy nose.,P
14,55,CHI:        and eyes.,P
14,55,CHI:        and cheeks.,P
14,55,CHI:        and hashairs.,P
14,55,CHI:        king.,L
14,55,"CHI:        I can do the very, I don't think I know anything about that one.",I
14,55,CHI:        no [= quietly].,NA
14,55,CHI:        milk.,L
14,55,CHI:        you can drink it.,F
14,55,CHI:        it's white.,P
14,55,CHI:        it goes in the glass.,P
14,55,CHI:        you pour it.,F
14,55,CHI:        and use liquid to make it.,F
14,55,"CHI:        mm I think, oh okay.",I
14,55,CHI:        pretzel.,L
14,55,CHI:        you you eat it.,F
14,55,CHI:        and it has sugary stuff in.,P
14,55,CHI:        and it's colored.,P
14,55,CHI:        it has holes.,P
14,55,CHI:        frog.,L
14,55,CHI:        it jumps.,F
14,55,CHI:        it climbs on trees.,F
14,55,"CHI:        it, has soft claws.",P
14,55,CHI:        snake.,L
14,55,"CHI:        it, it crawls.",F
14,55,CHI:        it has a long body.,P
14,55,CHI:        strawberry.,L
14,55,CHI:        it it has leafs.,P
14,55,CHI:        it has a root.,P
14,55,CHI:        it's red.,P
14,55,CHI:        it has leafs.,P
14,55,CHI:        and it grows.,F
14,55,CHI:        and sometimes it's brown.,F
14,55,CHI:        gardener.,L
14,55,CHI:        I don't really think I have anything to tell about it.,I
14,55,"CHI:        not, really.",NA
14,55,CHI:        corn.,L
14,55,"CHI:        um it, it has different colors on the cob part.",P
14,55,CHI:        you you eat the color part off.,F
14,55,CHI:        and it grows in the field.,F
14,55,CHI:        and it's in a farm.,F
14,55,CHI:        police officer.,L
14,55,CHI:        um they +...,NA
14,55,CHI:        I can't.,I
14,55,CHI:        I don't [?] have anything.,NA
14,55,CHI:        hive.,L
14,55,CHI:        bees live in it.,F
14,55,CHI:        and and it's strong.,F
14,55,CHI:        and it's where the bees make their honey.,F
14,55,CHI:        diver.,L
14,55,"CHI:        it, swims.",F
14,55,CHI:        I don't think there's anything else.,I
14,55,CHI:        lion.,L
14,55,CHI:        it's wild.,P
14,55,"CHI:        it it, it it has um a flat feet.",P
14,55,CHI:        rabbit.,L
14,55,CHI:        it it jumps.,F
14,55,CHI:        it digs a hole for its home.,F
14,55,"CHI:        um, I don't know.",I
14,55,CHI:        I'm not sure if I have anything.,NA
14,55,CHI:        so +...,NA
14,55,CHI:        giant maybe.,L
14,55,CHI:        I don't think I have anything.,NA
15,61,CHI:        lion.,L
15,61,CHI:        uh it's a daddy lion (be)cause +...,L
15,61,CHI:        you know it's a daddy lion (be)cause see how this +...,P+L
15,61,CHI:        I know it's a daddy lion (be)cause of the mane.,P+L
15,61,CHI:        and the tail and the sharp claws.,P
15,61,CHI:        and how it roars.,F
15,61,CHI:        xxx and how it roars.,F
15,61,"CHI:        I used, I like strawberries but I'm sick of them right now.",I+L
15,61,"CHI:        uh watch out for some of these, spines that are black.",P
15,61,CHI:        (be)cause then you can't eat the ones with the black.,F
15,61,CHI:        yeah.,NA
15,61,CHI:        uh they grow on bushes.,F
15,61,CHI:        I haven't been strawberry picking but I have been blueberry pickin(g).,I+L
15,61,CHI:        and apple picking with my school once.,NA
15,61,CHI:        for their first field trip.,NA
15,61,CHI:        and guess what for Hallowe-for Halloween they they had did a pajama day.,NA
15,61,CHI:        and we got to wear pick out our pajamas [for today for the day].,NA
15,61,CHI:        well we had to keep on our pa-well we had to take off those pajamas we were wearing for bed.,NA
15,61,CHI:        and look who I have on my shoes.,NA
15,61,CHI:        Batman.,NA
15,61,CHI:        he's one of the Justice League Heroes.,NA
15,61,CHI:        and strawberries are something you eat.,F
15,61,CHI:        and they're sweet.,F
15,61,CHI:        mm a glass.,L
15,61,CHI:        a glass is when you drop it it kinda goes,F
15,61,CHI:        then little pieces gets lost.,F
15,61,"CHI:        yeah my mom, that happened to my mom once.",I
15,61,CHI:        (be)cause when she had a glass full of water I just saw her [?] hand it with one hand and then she dropped it.,I+L
15,61,CHI:        and water came came spilling all over the place.,I
15,61,CHI:        and it broke.,I
15,61,CHI:        and you drink out of it.,F
15,61,CHI:        and it's fragile because it's all made out of glass.,F
15,61,CHI:        surfing.,L
15,61,CHI:        there's a man surfing.,P
15,61,CHI:        but be careful not to go &=motions:hands_falling_over.,F+I
15,61,CHI:        but don't surf upside down.,F+I
15,61,CHI:        (be)cause that'll be too dangerous.,F+I
15,61,CHI:        you'll fall off your surfer.,F
15,61,CHI:        go ah.,NA
15,61,CHI:        you'll have to try and swim up.,F
15,61,"CHI:        but if you don't know how to swim and you're trying to surf and you fall in deep water, that won't be good.",F
15,61,CHI:        then the teacher who's teaching you will have to go whoosh,F
15,61,CHI:        and come in and get you out.,F
15,61,CHI:        and I have Tonka Joe and Tonka Town.,NA
15,61,CHI:        Tonka Town is just Tonka Tonka trucks and Tonka buildings.,NA
15,61,CHI:        but Tonka Joe is different (be)cause it's all just the real thing.,NA
15,61,CHI:        it's Tonka Joe who can talk.,NA
15,61,CHI:        and it's plain buildings that don't talk.,NA
15,61,CHI:        and <vehicles> [?] that don't talk.,NA
15,61,"CHI:        hm, well, you better watch out for too big of a wave or a shark.",F+I
15,61,CHI:        because sharks can come right up and getcha.,F+I
15,61,CHI:        like xxx.,NA
15,61,CHI:        (be)cause they (be)cause when there's a shark comin(g) for ya you,F
15,61,CHI:        and sw- and surf right away and jump onto the shore (be)cause shar + ...,F
15,61,CHI:        (be)cause then xxx.,NA
15,61,CHI:        and some divers bring blasters along and then blast the shark down.,F
15,61,CHI:        that's attacking them.,F
15,61,CHI:        firstname who's in my school still once brought us a book about that.,NA
15,61,CHI:        and and he said that that divers trying to shoot the shark.,NA
15,61,CHI:        and then I came over and I heard that and looked at the shooter.,NA
15,61,CHI:        and looked +...,NA
15,61,CHI:        and and Darth Vader's army who's really Anakin have blasters like,NA
15,61,this with a line handle and a line [ for the blasting part].,NA
15,61,CHI:        then they pull this back and &=makes:shooting_noises.,NA
15,61,CHI:        and guess what.,NA
15,61,"CHI:        so Han Solo and and Luke who was who was the one who was going to,",NA
15,61,who in the last one of Luke Skywalker was bat- was battling Darth,NA
15,61,Vader.,NA
15,61,CHI:        and he blew up the bu- the Darth Sidious in the in the Death Star.,NA
15,61,CHI:        and +...,NA
15,61,CHI:        a picture.,P
15,61,CHI:        uh it's of a farmer who's a girl.,L+P
15,61,"CHI:        who's carrying a basket of all of tomatoes, carrots and, pumpkin.",P
15,61,CHI:        indian Corn.,L
15,61,CHI:        I saw that in the xxx with toys on the side.,I
15,61,CHI:        yeah but guess what.,NA
15,61,CHI:        we were lookin(g) for kids' shoes.,I
15,61,CHI:        and Mom said the kids' shoes were way in the back.,I
15,61,CHI:        that's where the men's shoes were.,I
15,61,CHI:        indian corn is for Indians.,F+L
15,61,CHI:        and just to mention Indians use bow and arrow and blasters.,NA
15,61,CHI:        blasters and sometimes guns.,NA
15,61,CHI:        that um have this big rubber thing at the back and and have the line,NA
15,61,CHI:        uh Indian Corn uh once we were makin(g) foods for the birds and,I+L
15,61,CHI:        and we had Indian corn and plain corn.,I+L
15,61,CHI:        but plain corn was easier (be)cause then you could just kinda pull,I+T
15,61,"CHI:        and then some, and it if wasn't you could just pick it off with a",I
15,61,CHI:        yeah but the Indian corn was the hardest because of these lines.,I+L
15,61,CHI:        (be)cause they were some getting in the way some.,I
15,61,"CHI:        hm, and Indian corn is much the same color as our corn but it has",L+T+P
15,61,CHI:        look at this one.,NA
15,61,CHI:        see it's all different colors?,P
15,61,"CHI:        that's pretty neat about, that's what's neat about Indian corn.",I+L
15,61,CHI:        and Indian corn is about this long because of these up here.,P+L
15,61,CHI:        kind of like this big.,P
15,61,"CHI:        and like, I'm trying to think of what else I know.",I
15,61,"CHI:        indians corn they do not, Indian corn you can never cut this off the top.",F+L
15,61,CHI:        that will kill the Indian corn.,F+L
15,61,CHI:        and then it won't taste so well.,I
15,61,CHI:        but if you chop down an Indian corn tree it will never grow again.,F+L
15,61,CHI:        ever.,NA
15,61,CHI:        because trees onl-only can spend their life once.,F
15,61,CHI:        I know that because we never replanted our trees that died.,I
15,61,CHI:        (be)cause firstname had to cut (th)em down.,I
15,61,CHI:        since they were dying.,I
15,61,"CHI:        but that was okay (be)cause then we didn't, (be)ause (be)cause they",I
15,61,CHI:        king.,L
15,61,CHI:        uh he wears a nice neat crown.,P
15,61,CHI:        and guess what.,NA
15,61,CHI:        I have a new Dora called Dora Dance to the [Rescue].,NA
15,61,CHI:        to rescue Swiper from in the bottles so when he so when Swiper the fox got dancing elves out of the magic bottle Swiper went in.,NA
15,61,CHI:        uh a king has a c- lives in a castle.,F+L
15,61,CHI:        and he has knights that battle dragons.,F
15,61,CHI:        so dragons do not battle kings.,F+L
15,61,CHI:        because kings do not battle.,F+L
15,61,"CHI:        but, strong magic kings do.",F+L
15,61,"CHI:        because they have, magic kings can battle dragons because magic kings have magical power.",F+L
15,61,CHI:        and then Harry Potter +...,NA
15,61,CHI:        harry Potter's a wizard but guess what.,NA
15,61,CHI:        harry Potter has to live with the Dursy- [Dursley's].,NA
15,61,CHI:        because guess what.,NA
15,61,CHI:        voldemort killed Harry Potter's parents.,NA
15,61,CHI:        and now we didn't find the <wand> [?] when they killed his [parents].,NA
15,61,CHI:        we have to look at watch all of them to see how he killed his parents.,NA
15,61,CHI:        that's how we can find it.,NA
15,61,CHI:        frog.,L
15,61,"CHI:        uh, some frogs, some of them are invisible.",F+L
15,61,CHI:        they can't see when they're on something that's the same color.,F
15,61,CHI:        that's a different color.,F
15,61,CHI:        then they turn that color.,F
15,61,"CHI:        then that's how the, we can't see them.",F
15,61,CHI:        there's two words to say invisible.,NA
15,61,CHI:        invisible and camouflage.,NA
15,61,CHI:        camouflage is another wo-way how to say invisible.,NA
15,61,CHI:        because it turns invisible kind of like camouflage.,NA
15,61,CHI:        uh about how it kind of hops on to lilly pads and swims and swims for a longer time.,F
15,61,CHI:        instead of just jumpin(g) and jumpin(g) like fish do.,F+T
15,61,CHI:        fish just jump and then swim then jump then swim then jump then swim.,NA
15,61,CHI:        kind of like that.,NA
15,61,CHI:        yeah but sharks just only swim.,NA
15,61,CHI:        and they tell you when sha- and people know when sharks are coming,NA
15,61,CHI:        that and and teeth crunching noises.,NA
15,61,"CHI:        chasing, it sounds like something's chasing after fish.",NA
15,61,CHI:        and it sounds like a shark.,NA
15,61,CHI:        you wouldn't want to play with a shark or a crab or jellyfish.,NA
15,61,CHI:        those are creminars [?] of people.,NA
15,61,CHI:        and fish.,NA
15,61,CHI:        because they can really hurt you.,NA
15,61,CHI:        they really hurt you.,NA
15,61,CHI:        but crabs and jelly fish and sharks are all all attack people.,NA
15,61,"CHI:        if it's a jellyfish attack you'll have to go, swim over it and then swim over big rocks.",NA
15,61,CHI:        because they can sting you.,NA
15,61,CHI:        sting ow.,NA
15,61,CHI:        kind of like girl mosquitoes.,NA
15,61,CHI:        but boy mosquitoes are nice.,NA
15,61,CHI:        s +...,NA
15,61,CHI:        snake.,L
15,61,CHI:        uh well that's neat.,I
15,61,CHI:        how it's fat there.,P
15,61,"CHI:        about about how it's white and orange with the black little stripes,",P
15,61,CHI:        but over here it's really little.,P
15,61,CHI:        and and the noise it makes is &=makes:hissing_noise.,F
15,61,CHI:        rhymes with see because it has part of the some name.,F
15,61,CHI:                [pre] +...,NA
15,61,CHI:        a big pretzel.,P+L
15,61,CHI:        kind of tied up.,P
15,61,CHI:        it has these of little points.,P
15,61,CHI:        and you can eat            [it].,F
15,61,CHI:        that's a police woman.,L
15,61,CHI:        a police woman drives a police car or a police van.,P+L
15,61,"CHI:        or a police SUV, okay?",F
15,61,CHI:        they use                   [guns].,F
15,61,CHI:        and bats to wack things.,F
15,61,CHI:        and they wear-xxx radio and their flashlights.,P
15,61,CHI:        and cameras [sometimes].,F
15,61,CHI:        a pie.,L
15,61,"CHI:        these are neat pies (be)cause they have these, lines across.",I+P+L
15,61,CHI:        um you eat a pie.,F+L
15,61,CHI:        I wonder what kind of pie that is.,T+L
15,61,CHI:        me neither.,NA
15,61,CHI:        I think I know if that that stuff.,I
15,61,CHI:        I wasn't looking for tha +...,NA
15,61,CHI:        I think it's a jelly pie.,I+T+L
15,61,CHI:        that would taste good.,I
15,61,CHI:        uh you can eat it.,F
15,61,"CHI:        uh it's called, it's a owl.",L
15,61,CHI:        and owls are nocturnal.,F+L
15,61,CHI:        they come out at night.,F
15,61,CHI:        they go hoo-hoo [= owl sounds].,F
15,61,"CHI:        the next one is a big, [guy after the bunny].",P
15,61,CHI:        and it makes a an owl nest.,F
15,61,CHI:        kind of like squirrels and birds.,T
15,61,CHI:        a bird nest.,NA
15,61,"CHI:        and squirrel nestes kind of, have the same name nest.",T
15,61,CHI:        because they're both the same (be)cause they have nest.,T
15,61,"CHI:        uh it has sharp claws, [see]?",P
15,61,CHI:        a bunny.,L
15,61,CHI:        uh abou- a bunny hops and he has long hands.,F+L
15,61,CHI:        and it eat carrots.,F
15,61,CHI:        and it has a little tail.,P
15,61,CHI:        and big ears.,P
15,61,CHI:        and whiskers.,P
15,61,CHI:        and xxx.,NA
15,61,CHI:        and I think the +...,NA
15,61,CHI:        a man.,L
15,61,CHI:        uh he has weights behind him.,P
15,61,CHI:        and right now he doesn't have weights in his hand.,P
15,61,"CHI:        he's do, this over his head like [like that].",P
15,61,CHI:        (o)kay like that.,NA
15,61,CHI:        uh it's a strong man.,L
15,61,CHI:        look at his muscles going just like that.,P
15,61,CHI:        and he just has half on to make people think he's tough.,F
16,56,CHI:        a snake.,L
16,56,CHI:        um snakes slither around along the ground.,F+L
16,56,"CHI:        um, um and they're really um, like and they're really like slimy and um very gooey and yucky from the mud.",F+I
16,56,CHI:        and stuff like that.,NA
16,56,CHI:        that's all I know about fro-about um snakes.,I+L
16,56,CHI:        a person surfing.,L+P
16,56,CHI:        um surf you surf in the um on the bea- at the beach.,F+L
16,56,CHI:        and um when it's really hot in the summer.,F
16,56,"CHI:        and you, and you hold your arms out and then on your surfboard.",P
16,56,CHI:        nothing.,NA
16,56,CHI:        corn.,L
16,56,CHI:        um you eat corn on Thanksgiving.,F+L
16,56,"CHI:        and corn muffins, that's what we had today at preschool.",I+L+T
16,56,"CHI:        no that's all I know, about corn.",I+L
16,56,CHI:        a pretzel.,L
16,56,CHI:        I don't know +...,I
16,56,CHI:        the only thing I know about pretzels is that you eat them.,F+L
16,56,"CHI:        no I just, that's the only thing I know about [pretzels].",I+L
16,56,CHI:        an owl.,L
16,56,CHI:        I don't want to tell you anything about owls.,I+L
16,56,CHI:        nothing.,NA
16,56,CHI:        a frog.,L
16,56,CHI:        um frogs hop.,F+L
16,56,CHI:        and I can jump like a frog &=hops:like_frog.,I+F+L
16,56,CHI:        and I can say [ribbit]t the same time.,I+P+L
16,56,CHI:        &=hops ribbit &=hops ribbit.,NA
16,56,CHI:        I have um a book where that you open up that it can unclip.,NA
16,56,CHI:        it's a white one like this one.,NA
16,56,CHI:        I don't want to tell you.,I
16,56,CHI:        a king or a queen.,L+T
16,56,CHI:        nothing.,NA
16,56,CHI:        nothing.,NA
16,56,CHI:        milk.,L
16,56,CHI:        you drink milk at a table for breakfast.,F+L
16,56,CHI:        and lunch and dinner.,F
16,56,CHI:        nothing left.,NA
16,56,CHI:        that's the only thing I know about milk.,I+L
16,56,CHI:        a strawberry.,L
16,56,CHI:        you eat strawberries.,F+L
16,56,CHI:        nothing.,NA
16,56,CHI:        nothing.,NA
16,56,CHI:        I don't wa-that's the only thing I know about strawberries.,I+L
16,56,CHI:        a police officer.,L
16,56,CHI:        police officers make sure cars don't run into any other cars.,F+L
16,56,CHI:        pie.,L
16,56,CHI:        I don't want to tell you any more.,I
16,56,CHI:        um you eat pie for dessert.,F+L
16,56,CHI:        I had chocolate pie today after um I had after um for dessert after um the feast.,I+L
16,56,CHI:        nothing.,NA
16,56,CHI:        uh a circus [?] strong man.,L
16,56,CHI:        nothing.,NA
16,56,"CHI:        um and, um circus [?] strongmans hold up this bell-bar.",L+P
16,56,CHI:        for in order for them to be strong.,F
16,56,CHI:        I'm opening a pizza box.,NA
16,56,"CHI:        an old, an old pizza box.",NA
16,56,CHI:        but some treasure's in.,NA
16,56,CHI:        I'm spying in it right now.,NA
16,56,CHI:        it's it's a maid.,L
16,56,CHI:        it's a farmer-a f-maid farmer.,L
16,56,CHI:        I'm I'm spying her in my her in my telescope.,I
16,56,CHI:        can you see me?,NA
16,56,CHI:        you look really small.,NA
16,56,CHI:        uh farmers plant stuff.,F+L
16,56,CHI:        and so do maids.,T
16,56,CHI:        and maids go out and pick their own food.,T
16,56,CHI:        and farmers grow their own food and then pick them.,F+L
16,56,"CHI:        that's all I know, about everything.",I
16,56,CHI:        that's all I +...,NA
16,56,CHI:        a lion.,L
16,56,CHI:        it's a lion.,L
16,56,CHI:        it's a lion.,L
16,56,CHI:        um lions roar at the zoo.,F+L
16,56,CHI:        na [?] +...,NA
16,56,CHI:        no.,NA
16,56,CHI:        excuse me.,NA
16,56,CHI:        no.,NA
16,56,CHI:        nothing more.,NA
16,56,CHI:        a rabbit.,L
16,56,CHI:        and rabbits hop.,F+L
16,56,CHI:        um nothing.,NA
16,56,CHI:        no.,NA
17,70,CHI:        a clown.,L
17,70,CHI:        uh he wears clothes.,P
17,70,CHI:        and he's funny.,F
17,70,"CHI:        um, he likes to give people presents.",F
17,70,CHI:        a witch.,L
17,70,"CHI:        um, she has a cat.",F
17,70,CHI:        and she has a broom to fly on.,P
17,70,"CHI:        and, she she's a spooky girl.",F
17,70,CHI:        no.,NA
17,70,CHI:        a lobster.,L
17,70,"CHI:        um it has, pinchers, to grab people.",P+F
17,70,"CHI:        and, this is his whole tummy.",P
17,70,"CHI:        and these, is his nose.",P
17,70,CHI:        that's it.,NA
17,70,CHI:        a penguin.,L
17,70,CHI:        it has a beak.,P
17,70,CHI:        and eyes.,P
17,70,"CHI:        it has, wings.",P
17,70,CHI:        and feet.,P
17,70,"CHI:        mm, I don't know what this is.",I
17,70,"CHI:        uh, he's uh getting on.",F
17,70,"CHI:        and he, he, and he's the engine.",L
17,70,"CHI:        and, he drives the train.",F
17,70,CHI:        a cake.,L
17,70,CHI:        a cake.,L
17,70,"CHI:        um, it has chocolate and vanilla.",P
17,70,CHI:        a horse.,L
17,70,"CHI:        and it has legs, and a tail.",P
17,70,CHI:        and a face.,P
17,70,CHI:        this is cereal.,L
17,70,CHI:        it has almond in it.,P
17,70,CHI:        this is popcorn.,L
17,70,CHI:        and this is the popcorn and that's the bowl.,L
17,70,CHI:        the next one is a alligator.,L
17,70,CHI:        he has smashing teeth.,P
17,70,CHI:        um this is broccoli.,L
17,70,CHI:        a football player.,L
17,70,CHI:        he has a football.,P
17,70,"CHI:        and he, and maybe he will win.",F
17,70,CHI:        a teacher.,L
17,70,CHI:        she teaches kids.,F
17,70,CHI:        um this is a orange.,L
17,70,CHI:        this is the stem.,P
17,70,CHI:        um this is a orange.,L
17,70,CHI:        and this is the stem I told you.,P+I
17,70,CHI:        a elephant.,L
17,70,CHI:        and this is his big trunk.,P
17,70,CHI:        his nose.,P
17,70,CHI:        and he eats with this.,F
17,70,CHI:        and these are his legs.,P
17,70,CHI:        that's his [ear].,P
17,70,CHI:        that's it.,NA
18,63,CHI:        a police.,L
18,63,"CHI:        I don't, hm.",NA
18,63,"CHI:        I don't know what that, what he is.",I
18,63,"CHI:        even, if it's a police.",L
18,63,CHI:        maybe it's a police officer.,L
18,63,CHI:        maybe he's flying in an airplane.,P
18,63,CHI:        hm mm-mm [= no].,NA
18,63,CHI:        a football player.,L
18,63,CHI:        uh she's playing football.,P
18,63,CHI:        um she's she she has she she has the football in her hands.,P
18,63,CHI:        an elephant.,L
18,63,CHI:        he has a long trunk and some tusks.,P
18,63,CHI:        it has a she she has he has big they have long ears.,P
18,63,CHI:        mm-hm.,NA
18,63,CHI:        a scorpion.,T
18,63,CHI:        a lobster.,L
18,63,CHI:        I have a insect and it's called a scorpion.,T+I
18,63,CHI:        and it's not alive.,P
18,63,CHI:        I got it from a birthday party.,I
18,63,CHI:        and his name was Firstname and he's turning five.,NA
18,63,CHI:        he lives next door too.,NA
18,63,"CHI:        they live one mile, they live uh zero miles from my house.",NA
18,63,CHI:        and he and xxx.,NA
18,63,CHI:        and he and and he was having a jungle party party.,NA
18,63,CHI:        and you know what kind of birthday cake he had?,NA
18,63,CHI:        a crocodile one.,I+T
18,63,CHI:        everybody got one piece and and it had eyes.,NA
18,63,CHI:        and it had gumdrops.,NA
18,63,CHI:        and I got some with the gumdrops.,NA
18,63,CHI:        gumdrops.,NA
18,63,"CHI:        and one time me Firstname and Firstname made a, that's that my bigger sister.",NA
18,63,CHI:        and and she's eight.,NA
18,63,CHI:        and once one time we when I was three and now I'm four ?um huh we made a ginger bread house?.,NA
18,63,CHI:        and and for a minute we ate it.,NA
18,63,CHI:        and we put some dru-some gumdrops on it to make it taste good.,NA
18,63,CHI:        and we also ate the gingerbread.,NA
18,63,CHI:        uh it has pinchers.,P
18,63,CHI:        it has antennas.,P
18,63,CHI:        I don't know.,I
18,63,CHI:        mm noodles.,T
18,63,CHI:        I have a very big cough today.,NA
18,63,CHI:        I had it for a couple of weeks.,NA
18,63,CHI:        and in the night my dad my dad tried to give me some medicine ? to help me not cough?.,NA
18,63,CHI:        it has a lot of stuff inside it.,P
18,63,CHI:        it's in a bowl.,P
18,63,CHI:        a funny person.,I+T
18,63,"CHI:        and I have batman shoes and I have, but they don't light up.",NA
18,63,CHI:        and I have some Buzz Lightyear ones.,NA
18,63,CHI:        and they have Buzz Lightyear on them.,NA
18,63,CHI:        and a rocket.,NA
18,63,CHI:        and um those ones light up.,NA
18,63,CHI:        hm he he kind he kind of looks like a clown.,L
18,63,CHI:        that juggles.,F
18,63,CHI:        my dad can juggle with two apples.,I+F
18,63,CHI:        hm he- jugglers look kind of funny.,F+I
18,63,CHI:        and they juggle a lot.,F
18,63,CHI:        an alligator.,L
18,63,CHI:        well he has sharp teeth and he's kind of scary.,P+I
18,63,CHI:        uh um he I know that they have long tails.,I+P
18,63,CHI:        and his tail is almost like this long.,P
18,63,CHI:        a baby horse.,L
18,63,CHI:        he has a little tail.,P
18,63,CHI:        he always says that.,NA
18,63,CHI:        uh it has eyes.,P
18,63,CHI:        clip clop-clip clops.,P
18,63,CHI:        that's what I call those xxx things clip clops [= horse's feet].,P
18,63,CHI:        clip clops &=uses:feet_demonstrate [= like horse].,P
18,63,CHI:        uh cereal.,L
18,63,"CHI:        um, has um, it doesn't have milk in it.",F+P
18,63,"CHI:        or maybe it's just maybe there's too much cereal and it's blocking it, ? from showing?.",I+P+L
18,63,CHI:        it's in a bowl.,P
18,63,CHI:        a piece of cake.,P+L
18,63,CHI:        it has frosting on it.,P
18,63,CHI:        that's my best part.,I
18,63,CHI:        frosting.,P
18,63,CHI:        and for my four birthday I-I had an Incredibles birthday.,I
18,63,CHI:        and I have a Incredibles movie and it's kind of long.,NA
18,63,CHI:        and it's not just for kids like me.,NA
18,63,CHI:        and and one time and we and I were watching Batman like for to for thirty million times.,NA
18,63,CHI:        hm it has a lot of cake.,P+L
18,63,CHI:        a lot of frosting I mean.,P
18,63,CHI:        mm mm.,NA
18,63,CHI:        a teacher.,L
18,63,CHI:        um she's writing with some chalk.,P
18,63,"CHI:        hm, he always says that.",NA
18,63,"CHI:        uh she's wear-she's looking, she's holding a book.",P
18,63,CHI:        mm-hm [= filler].,NA
18,63,CHI:        a witch.,L
18,63,CHI:        uh there's a bat.,P
18,63,CHI:        and he's wearing a witch hat.,P+L
18,63,CHI:        mm-hm [= filler].,NA
18,63,CHI:        and she and he's on a broom.,P
18,63,CHI:        mm-hm [= filler].,NA
18,63,CHI:        uh there's a bat across from this.,P
18,63,CHI:        and you know who I'm gonna be for Halloween?,I+F
18,63,CHI:        it's something scary.,I
18,63,CHI:        you'll never believe.,NA
18,63,CHI:        see and you're never gonna believe this.,NA
18,63,CHI:        it's gonna be really scary.,I
18,63,CHI:        Batman.,T
18,63,CHI:        broccoli.,L
18,63,CHI:        uh it's a vegetable.,T
18,63,CHI:        and it's almost I call it with with when when it's big and it has these little boingies on it I call it a tree.,P+T+I
18,63,CHI:        you can eat (th)em and xxx.,F
18,63,CHI:        you can eat it.,F
18,63,CHI:        and even though it it is good for you.,P
18,63,CHI:        penguin.,L
18,63,CHI:        um has claws look.,P
18,63,CHI:        and eyes.,P
18,63,CHI:        two eyes.,P
18,63,CHI:        but it only shows one eye.,P
18,63,"CHI:        um, it has a beak.",P
18,63,CHI:        it's very sharp.,P
18,63,CHI:        an orange.,L
18,63,CHI:        it's it's a fruit.,T
18,63,CHI:        and it and it is good for you.,P
18,63,CHI:        and I don't like oranges anymore.,I+L
18,63,CHI:        I used to eat (th)em a lot but now I don't like (th)em anymore.,I+F
18,63,CHI:        mm-hm [= filler].,NA
18,63,CHI:        um and it has a stem.,P
18,63,CHI:        and it's not very long.,P
18,63,CHI:        not as long as a as an apple stem.,P+T
18,63,CHI:        that's all I know of this.,I
18,63,CHI:        all done.,NA
19,20,CHI:        oh okay.,NA
19,20,CHI:        I don't know what's that.,I
19,20,CHI:        no.,NA
19,20,CHI:        no.,NA
19,20,CHI:        I don't know.,NA
19,20,CHI:        yeah.,NA
19,20,CHI:        um it's good to for you to eat and it's healthy.,F
19,20,CHI:        yes.,NA
19,20,CHI:        you could eat (th)em.,F
19,20,CHI:        I don't know what's that.,I
19,20,CHI:        I don't know.,NA
19,20,CHI:        no.,NA
19,20,CHI:        no.,NA
19,20,CHI:        no.,NA
19,20,CHI:        but his feathers are so green.,P
19,20,CHI:        and he's so blue right there.,P
19,20,CHI:        and he's black right here.,P
19,20,CHI:        green right there.,P
19,20,"CHI:        and, and, yellow right there and yellow on the to green on the top.",P
19,20,CHI:        don't know.,NA
19,20,CHI:        no.,NA
19,20,CHI:        I can't help him out by this one.,NA
19,20,CHI:        but I could help him out with this one.,NA
19,20,CHI:        a whale.,T
19,20,CHI:        um it jumps in the sea like this &=hops.,P
19,20,CHI:        wow ah I xxx.,NA
19,20,CHI:        yes.,NA
19,20,CHI:        don't bite me [= to Zorg].,NA
19,20,CHI:        is he gonna?,NA
19,20,CHI:        this one?,NA
19,20,"CHI:        um too don't get to close, because they might squirt you water.",F
19,20,CHI:        hey they don't have no squirt.,P
19,20,CHI:        a dolphin?,L
19,20,CHI:        it's a dolphin [= to Zorg].,L
19,20,CHI:        ee a kitty cat &=skips:page!,L
19,20,CHI:        want me to help him out with this one?,NA
19,20,CHI:        a kitty cat.,L
19,20,CHI:        um her likes to smell your hand.,I+F
